frameId,isRecorded,isDropped,frameStatus,frameIndex,frameIdDiff,recordedState01
1647465466,0,1,dropped,1251,2880.0,0
1647468346,0,1,dropped,1252,2880.0,0
1647471226,1,0,recorded,1253,2880.0,1
1647474106,1,0,recorded,1254,2880.0,1
1647477076,0,1,dropped,1255,2970.0,0
1647479956,0,1,dropped,1256,2880.0,0
1647482746,1,0,recorded,1257,2790.0,1
1647487156,1,0,recorded,1258,4410.0,1
1647489946,0,1,dropped,1259,2790.0,0
1647492826,1,0,recorded,1260,2880.0,1
1647495706,1,0,recorded,1261,2880.0,1
1647498586,0,1,dropped,1262,2880.0,0
1647501466,1,0,recorded,1263,2880.0,1
1647504436,1,0,recorded,1264,2970.0,1
1647507406,0,1,dropped,1265,2970.0,0
1647510286,0,1,dropped,1266,2880.0,0
1647512986,0,1,dropped,1267,2700.0,0
1647515866,1,0,recorded,1268,2880.0,1
1647518746,1,0,recorded,1269,2880.0,1
1647523066,0,1,dropped,1270,4320.0,0
1647525946,1,0,recorded,1271,2880.0,1
1647528916,1,0,recorded,1272,2970.0,1
1647531706,0,1,dropped,1273,2790.0,0
1647534586,1,0,recorded,1274,2880.0,1
1647537466,1,0,recorded,1275,2880.0,1
1647540346,0,1,dropped,1276,2880.0,0
1647543226,0,1,dropped,1277,2880.0,0
1647546106,1,0,recorded,1278,2880.0,1
1647548986,1,0,recorded,1279,2880.0,1
1647551866,0,1,dropped,1280,2880.0,0
1647554746,0,1,dropped,1281,2880.0,0
1647559066,1,0,recorded,1282,4320.0,1
1647561946,1,0,recorded,1283,2880.0,1
1647564826,0,1,dropped,1284,2880.0,0
1647567706,1,0,recorded,1285,2880.0,1
1647570586,1,0,recorded,1286,2880.0,1
1647573556,0,1,dropped,1287,2970.0,0
1647576436,0,1,dropped,1288,2880.0,0
1647579226,1,0,recorded,1289,2790.0,1
1647582106,1,0,recorded,1290,2880.0,1
1647584986,0,1,dropped,1291,2880.0,0
1647587866,1,0,recorded,1292,2880.0,1
1647590746,1,0,recorded,1293,2880.0,1
1647595066,0,1,dropped,1294,4320.0,0
1647597946,0,1,dropped,1295,2880.0,0
1647600916,1,0,recorded,1296,2970.0,1
1647603706,1,0,recorded,1297,2790.0,1
1647606586,0,1,dropped,1298,2880.0,0
1647609466,0,1,dropped,1299,2880.0,0
1647612346,1,0,recorded,1300,2880.0,1
1647615226,1,0,recorded,1301,2880.0,1
1647618286,0,1,dropped,1302,3060.0,0
1647621166,1,0,recorded,1303,2880.0,1
1647623866,1,0,recorded,1304,2700.0,1
1647626836,0,1,dropped,1305,2970.0,0
1647631066,1,0,recorded,1306,4230.0,1
1647633946,1,0,recorded,1307,2880.0,1
1647636826,0,1,dropped,1308,2880.0,0
1647639706,0,1,dropped,1309,2880.0,0
1647642586,1,0,recorded,1310,2880.0,1
1647645466,1,0,recorded,1311,2880.0,1
1647648346,0,1,dropped,1312,2880.0,0
1647651316,1,0,recorded,1313,2970.0,1
1647654196,1,0,recorded,1314,2880.0,1
1647656986,0,1,dropped,1315,2790.0,0
1647659866,0,1,dropped,1316,2880.0,0
1647662746,1,0,recorded,1317,2880.0,1
1647667156,1,0,recorded,1318,4410.0,1
1647669946,0,1,dropped,1319,2790.0,0
1647672826,1,0,recorded,1320,2880.0,1
1647675706,1,0,recorded,1321,2880.0,1
1647678586,0,1,dropped,1322,2880.0,0
1647681466,0,1,dropped,1323,2880.0,0
1647684346,1,0,recorded,1324,2880.0,1
1647687226,1,0,recorded,1325,2880.0,1
1647690106,0,1,dropped,1326,2880.0,0
1647692986,1,0,recorded,1327,2880.0,1
1647695866,1,0,recorded,1328,2880.0,1
1647698836,0,1,dropped,1329,2970.0,0
1647703066,0,1,dropped,1330,4230.0,0
1647705946,1,0,recorded,1331,2880.0,1
1647708826,1,0,recorded,1332,2880.0,1
1647711796,0,1,dropped,1333,2970.0,0
1647714586,1,0,recorded,1334,2790.0,1
1647717466,1,0,recorded,1335,2880.0,1
1647720346,0,1,dropped,1336,2880.0,0
1647723226,0,1,dropped,1337,2880.0,0
1647726106,1,0,recorded,1338,2880.0,1
1647728986,1,0,recorded,1339,2880.0,1
1647731866,0,1,dropped,1340,2880.0,0
1647734836,1,0,recorded,1341,2970.0,1
1647737716,1,0,recorded,1342,2880.0,1
1647742036,0,1,dropped,1343,4320.0,0
1647744916,0,1,dropped,1344,2880.0,0
1647747706,1,0,recorded,1345,2790.0,1
1647750586,1,0,recorded,1346,2880.0,1
1647753466,0,1,dropped,1347,2880.0,0
1647756346,1,0,recorded,1348,2880.0,1
1647759316,1,0,recorded,1349,2970.0,1
1647762106,0,1,dropped,1350,2790.0,0
1647764986,0,1,dropped,1351,2880.0,0
1647767866,1,0,recorded,1352,2880.0,1
1647770836,1,0,recorded,1353,2970.0,1
1647773626,0,1,dropped,1354,2790.0,0
1647777946,1,0,recorded,1355,4320.0,1
1647780826,1,0,recorded,1356,2880.0,1
1647783706,0,1,dropped,1357,2880.0,0
1647786586,0,1,dropped,1358,2880.0,0
1647789466,1,0,recorded,1359,2880.0,1
1647792346,1,0,recorded,1360,2880.0,1
1647795226,0,1,dropped,1361,2880.0,0
1647798196,0,1,dropped,1362,2970.0,0
1647800986,1,0,recorded,1363,2790.0,1
1647803866,1,0,recorded,1364,2880.0,1
1647806746,0,1,dropped,1365,2880.0,0
1647809626,1,0,recorded,1366,2880.0,1
1647813946,1,0,recorded,1367,4320.0,1
1647816826,0,1,dropped,1368,2880.0,0
1647819706,1,0,recorded,1369,2880.0,1
1647822586,1,0,recorded,1370,2880.0,1
1647825466,0,1,dropped,1371,2880.0,0
1647828346,0,1,dropped,1372,2880.0,0
1647831226,1,0,recorded,1373,2880.0,1
1647834106,1,0,recorded,1374,2880.0,1
1647836986,0,1,dropped,1375,2880.0,0
1647839866,0,1,dropped,1376,2880.0,0
1647842836,1,0,recorded,1377,2970.0,1
1647845716,1,0,recorded,1378,2880.0,1
1647849946,0,1,dropped,1379,4230.0,0
1647852826,1,0,recorded,1380,2880.0,1
1647855706,1,0,recorded,1381,2880.0,1
1647858586,0,1,dropped,1382,2880.0,0
1647861466,1,0,recorded,1383,2880.0,1
1647864526,1,0,recorded,1384,3060.0,1
1647867316,0,1,dropped,1385,2790.0,0
1647870196,0,1,dropped,1386,2880.0,0
1647873166,1,0,recorded,1387,2970.0,1
1647875866,1,0,recorded,1388,2700.0,1
1647878746,0,1,dropped,1389,2880.0,0
1647881626,1,0,recorded,1390,2880.0,1
1647885946,1,0,recorded,1391,4320.0,1
1647888826,0,1,dropped,1392,2880.0,0
1647891706,0,1,dropped,1393,2880.0,0
1647894586,1,0,recorded,1394,2880.0,1
1647897556,1,0,recorded,1395,2970.0,1
1647900346,0,1,dropped,1396,2790.0,0
1647903226,1,0,recorded,1397,2880.0,1
1647906106,1,0,recorded,1398,2880.0,1
1647908986,0,1,dropped,1399,2880.0,0
1647911866,0,1,dropped,1400,2880.0,0
1647914836,1,0,recorded,1401,2970.0,1
1647917626,1,0,recorded,1402,2790.0,1
1647921946,0,1,dropped,1403,4320.0,0
1647924826,1,0,recorded,1404,2880.0,1
1647927706,1,0,recorded,1405,2880.0,1
1647930586,0,1,dropped,1406,2880.0,0
1647933466,0,1,dropped,1407,2880.0,0
1647936346,1,0,recorded,1408,2880.0,1
1647939226,1,0,recorded,1409,2880.0,1
1647942106,0,1,dropped,1410,2880.0,0
1647945076,1,0,recorded,1411,2970.0,1
1647948046,1,0,recorded,1412,2970.0,1
1647950926,0,1,dropped,1413,2880.0,0
1647953806,0,1,dropped,1414,2880.0,0
1647957946,1,0,recorded,1415,4140.0,1
1647960916,1,0,recorded,1416,2970.0,1
1647963796,0,1,dropped,1417,2880.0,0
1647966586,1,0,recorded,1418,2790.0,1
1647969466,1,0,recorded,1419,2880.0,1
1647972346,0,1,dropped,1420,2880.0,0
1647975226,0,1,dropped,1421,2880.0,0
1647978106,1,0,recorded,1422,2880.0,1
1647980986,1,0,recorded,1423,2880.0,1
1647983866,0,1,dropped,1424,2880.0,0
1647986746,1,0,recorded,1425,2880.0,1
1647989716,1,0,recorded,1426,2970.0,1
1647993946,0,1,dropped,1427,4230.0,0
1647996826,1,0,recorded,1428,2880.0,1
1647999706,1,0,recorded,1429,2880.0,1
1648002586,0,1,dropped,1430,2880.0,0
1648005466,0,1,dropped,1431,2880.0,0
1648008346,1,0,recorded,1432,2880.0,1
1648011316,1,0,recorded,1433,2970.0,1
1648014106,0,1,dropped,1434,2790.0,0
1648016986,0,1,dropped,1435,2880.0,0
1648019866,1,0,recorded,1436,2880.0,1
1648022746,1,0,recorded,1437,2880.0,1
1648025806,0,1,dropped,1438,3060.0,0
1648030126,1,0,recorded,1439,4320.0,1
1648032916,1,0,recorded,1440,2790.0,1
1648035706,0,1,dropped,1441,2790.0,0
1648038586,1,0,recorded,1442,2880.0,1
1648041466,1,0,recorded,1443,2880.0,1
1648044346,0,1,dropped,1444,2880.0,0
1648047226,0,1,dropped,1445,2880.0,0
1648050106,1,0,recorded,1446,2880.0,1
1648052986,1,0,recorded,1447,2880.0,1
1648055866,0,1,dropped,1448,2880.0,0
1648058746,1,0,recorded,1449,2880.0,1
1648061626,1,0,recorded,1450,2880.0,1
1648064506,0,1,dropped,1451,2880.0,0
1648068826,0,1,dropped,1452,4320.0,0
1648071706,1,0,recorded,1453,2880.0,1
1648074586,1,0,recorded,1454,2880.0,1
1648077466,0,1,dropped,1455,2880.0,0
1648080346,1,0,recorded,1456,2880.0,1
1648083226,1,0,recorded,1457,2880.0,1
1648086106,0,1,dropped,1458,2880.0,0
1648088986,0,1,dropped,1459,2880.0,0
1648091866,1,0,recorded,1460,2880.0,1
1648094746,1,0,recorded,1461,2880.0,1
1648097626,0,1,dropped,1462,2880.0,0
1648101946,1,0,recorded,1463,4320.0,1
1648104826,1,0,recorded,1464,2880.0,1
1648107706,0,1,dropped,1465,2880.0,0
1648110676,0,1,dropped,1466,2970.0,0
1648113646,1,0,recorded,1467,2970.0,1
1648116436,1,0,recorded,1468,2790.0,1
1648119316,0,1,dropped,1469,2880.0,0
1648122106,1,0,recorded,1470,2790.0,1
1648124986,1,0,recorded,1471,2880.0,1
1648127866,0,1,dropped,1472,2880.0,0
1648130746,0,1,dropped,1473,2880.0,0
1648133626,1,0,recorded,1474,2880.0,1
1648137946,1,0,recorded,1475,4320.0,1
1648140826,0,1,dropped,1476,2880.0,0
1648143706,1,0,recorded,1477,2880.0,1
1648146586,1,0,recorded,1478,2880.0,1
1648149466,0,1,dropped,1479,2880.0,0
1648152346,0,1,dropped,1480,2880.0,0
1648155226,1,0,recorded,1481,2880.0,1
1648158106,1,0,recorded,1482,2880.0,1
1648160986,0,1,dropped,1483,2880.0,0
1648163866,0,1,dropped,1484,2880.0,0
1648166746,1,0,recorded,1485,2880.0,1
1648169716,1,0,recorded,1486,2970.0,1
1648172506,1,0,recorded,1487,2790.0,1
1648176826,1,0,recorded,1488,4320.0,1
1648179706,0,1,dropped,1489,2880.0,0
1648182586,0,1,dropped,1490,2880.0,0
1648185466,1,0,recorded,1491,2880.0,1
1648188346,1,0,recorded,1492,2880.0,1
1648191226,0,1,dropped,1493,2880.0,0
1648194196,0,1,dropped,1494,2970.0,0
1648197076,1,0,recorded,1495,2880.0,1
1648199956,1,0,recorded,1496,2880.0,1
1648202836,0,1,dropped,1497,2880.0,0
1648205626,0,1,dropped,1498,2790.0,0
1648208596,1,0,recorded,1499,2970.0,1
1648212826,1,0,recorded,1500,4230.0,1
1648215706,1,0,recorded,1501,2880.0,1
1648218586,1,0,recorded,1502,2880.0,1
1648221466,0,1,dropped,1503,2880.0,0
1648224346,0,1,dropped,1504,2880.0,0
1648227226,1,0,recorded,1505,2880.0,1
1648230106,1,0,recorded,1506,2880.0,1
1648232986,0,1,dropped,1507,2880.0,0
1648235866,0,1,dropped,1508,2880.0,0
1648238746,1,0,recorded,1509,2880.0,1
1648241626,1,0,recorded,1510,2880.0,1
1648244506,0,1,dropped,1511,2880.0,0
1648248826,1,0,recorded,1512,4320.0,1
1648251706,1,0,recorded,1513,2880.0,1
1648254586,0,1,dropped,1514,2880.0,0
1648257466,1,0,recorded,1515,2880.0,1
1648260346,1,0,recorded,1516,2880.0,1
1648263226,0,1,dropped,1517,2880.0,0
1648266196,0,1,dropped,1518,2970.0,0
1648269076,1,0,recorded,1519,2880.0,1
1648271956,1,0,recorded,1520,2880.0,1
1648274836,0,1,dropped,1521,2880.0,0
1648277806,0,1,dropped,1522,2970.0,0
1648280596,1,0,recorded,1523,2790.0,1
1648284826,1,0,recorded,1524,4230.0,1
1648287706,0,1,dropped,1525,2880.0,0
1648290586,1,0,recorded,1526,2880.0,1
1648293556,1,0,recorded,1527,2970.0,1
1648296346,0,1,dropped,1528,2790.0,0
1648299226,1,0,recorded,1529,2880.0,1
1648302196,1,0,recorded,1530,2970.0,1
1648304986,0,1,dropped,1531,2790.0,0
1648307866,0,1,dropped,1532,2880.0,0
1648310836,1,0,recorded,1533,2970.0,1
1648313626,1,0,recorded,1534,2790.0,1
1648316506,0,1,dropped,1535,2880.0,0
1648320826,1,0,recorded,1536,4320.0,1
1648323706,1,0,recorded,1537,2880.0,1
1648326586,0,1,dropped,1538,2880.0,0
1648329466,0,1,dropped,1539,2880.0,0
1648332346,1,0,recorded,1540,2880.0,1
1648335226,1,0,recorded,1541,2880.0,1
1648338106,0,1,dropped,1542,2880.0,0
1648340986,1,0,recorded,1543,2880.0,1
1648343866,1,0,recorded,1544,2880.0,1
1648346926,0,1,dropped,1545,3060.0,0
1648349806,0,1,dropped,1546,2880.0,0
1648352596,1,0,recorded,1547,2790.0,1
1648356826,1,0,recorded,1548,4230.0,1
1648359706,0,1,dropped,1549,2880.0,0
1648362586,1,0,recorded,1550,2880.0,1
1648365466,1,0,recorded,1551,2880.0,1
1648368346,0,1,dropped,1552,2880.0,0
1648371226,0,1,dropped,1553,2880.0,0
1648374106,1,0,recorded,1554,2880.0,1
1648376986,1,0,recorded,1555,2880.0,1
1648379866,0,1,dropped,1556,2880.0,0
1648382746,1,0,recorded,1557,2880.0,1
1648385626,1,0,recorded,1558,2880.0,1
1648388596,0,1,dropped,1559,2970.0,0
1648392826,0,1,dropped,1560,4230.0,0
1648395706,1,0,recorded,1561,2880.0,1
1648398586,1,0,recorded,1562,2880.0,1
1648401466,0,1,dropped,1563,2880.0,0
1648404346,1,0,recorded,1564,2880.0,1
1648407226,1,0,recorded,1565,2880.0,1
1648410106,0,1,dropped,1566,2880.0,0
1648412986,0,1,dropped,1567,2880.0,0
1648415866,1,0,recorded,1568,2880.0,1
1648418746,1,0,recorded,1569,2880.0,1
1648421716,0,1,dropped,1570,2970.0,0
1648424686,1,0,recorded,1571,2970.0,1
1648428826,1,0,recorded,1572,4140.0,1
1648431886,0,1,dropped,1573,3060.0,0
1648434586,0,1,dropped,1574,2700.0,0
1648437466,1,0,recorded,1575,2880.0,1
1648440346,1,0,recorded,1576,2880.0,1
1648443226,0,1,dropped,1577,2880.0,0
1648446196,0,1,dropped,1578,2970.0,0
1648449076,1,0,recorded,1579,2880.0,1
1648451866,1,0,recorded,1580,2790.0,1
1648454746,0,1,dropped,1581,2880.0,0
1648457626,0,1,dropped,1582,2880.0,0
1648460506,1,0,recorded,1583,2880.0,1
1648464826,1,0,recorded,1584,4320.0,1
1648467706,0,1,dropped,1585,2880.0,0
1648470586,1,0,recorded,1586,2880.0,1
1648473466,1,0,recorded,1587,2880.0,1
1648476346,0,1,dropped,1588,2880.0,0
1648479316,0,1,dropped,1589,2970.0,0
1648482106,1,0,recorded,1590,2790.0,1
1648484986,1,0,recorded,1591,2880.0,1
1648487956,0,1,dropped,1592,2970.0,0
1648490836,1,0,recorded,1593,2880.0,1
1648493716,1,0,recorded,1594,2880.0,1
1648496686,0,1,dropped,1595,2970.0,0
1648501006,1,0,recorded,1596,4320.0,1
1648503886,1,0,recorded,1597,2880.0,1
1648506586,0,1,dropped,1598,2700.0,0
1648509466,0,1,dropped,1599,2880.0,0
1648512346,1,0,recorded,1600,2880.0,1
1648515226,1,0,recorded,1601,2880.0,1
1648518106,0,1,dropped,1602,2880.0,0
1648520986,0,1,dropped,1603,2880.0,0
1648523866,1,0,recorded,1604,2880.0,1
1648526746,1,0,recorded,1605,2880.0,1
1648529716,0,1,dropped,1606,2970.0,0
1648532506,1,0,recorded,1607,2790.0,1
1648536826,1,0,recorded,1608,4320.0,1
1648539706,0,1,dropped,1609,2880.0,0
1648542586,1,0,recorded,1610,2880.0,1
1648545466,1,0,recorded,1611,2880.0,1
1648548346,0,1,dropped,1612,2880.0,0
1648551226,0,1,dropped,1613,2880.0,0
1648554196,1,0,recorded,1614,2970.0,1
1648556986,1,0,recorded,1615,2790.0,1
1648559866,0,1,dropped,1616,2880.0,0
1648562836,0,1,dropped,1617,2970.0,0
1648565716,1,0,recorded,1618,2880.0,1
1648568596,1,0,recorded,1619,2880.0,1
1648571386,0,1,dropped,1620,2790.0,0
1648575886,1,0,recorded,1621,4500.0,1
1648578676,1,0,recorded,1622,2790.0,1
1648581466,0,1,dropped,1623,2790.0,0
1648584346,0,1,dropped,1624,2880.0,0
1648587226,1,0,recorded,1625,2880.0,1
1648590196,1,0,recorded,1626,2970.0,1
1648592986,0,1,dropped,1627,2790.0,0
1648595866,1,0,recorded,1628,2880.0,1
1648598746,1,0,recorded,1629,2880.0,1
1648601626,0,1,dropped,1630,2880.0,0
1648604506,0,1,dropped,1631,2880.0,0
1648607386,1,0,recorded,1632,2880.0,1
1648611706,1,0,recorded,1633,4320.0,1
1648614586,0,1,dropped,1634,2880.0,0
1648617466,1,0,recorded,1635,2880.0,1
1648620346,1,0,recorded,1636,2880.0,1
1648623226,0,1,dropped,1637,2880.0,0
1648626196,0,1,dropped,1638,2970.0,0
1648628986,1,0,recorded,1639,2790.0,1
1648631866,1,0,recorded,1640,2880.0,1
1648634836,0,1,dropped,1641,2970.0,0
1648637626,1,0,recorded,1642,2790.0,1
1648640506,1,0,recorded,1643,2880.0,1
1648643386,0,1,dropped,1644,2880.0,0
1648647886,1,0,recorded,1645,4500.0,1
1648650676,1,0,recorded,1646,2790.0,1
1648653646,0,1,dropped,1647,2970.0,0
1648656436,0,1,dropped,1648,2790.0,0
1648659226,1,0,recorded,1649,2790.0,1
1648662196,1,0,recorded,1650,2970.0,1
1648664986,0,1,dropped,1651,2790.0,0
1648667956,1,0,recorded,1652,2970.0,1
1648670746,1,0,recorded,1653,2790.0,1
1648673626,0,1,dropped,1654,2880.0,0
1648676506,0,1,dropped,1655,2880.0,0
1648679476,1,0,recorded,1656,2970.0,1
1648683706,1,0,recorded,1657,4230.0,1
1648686586,0,1,dropped,1658,2880.0,0
1648689466,1,0,recorded,1659,2880.0,1
1648692346,1,0,recorded,1660,2880.0,1
1648695226,0,1,dropped,1661,2880.0,0
1648698196,0,1,dropped,1662,2970.0,0
1648700986,1,0,recorded,1663,2790.0,1
1648703866,1,0,recorded,1664,2880.0,1
1648706746,0,1,dropped,1665,2880.0,0
1648709716,1,0,recorded,1666,2970.0,1
1648712596,1,0,recorded,1667,2880.0,1
1648715386,0,1,dropped,1668,2790.0,0
1648719886,1,0,recorded,1669,4500.0,1
1648722766,1,0,recorded,1670,2880.0,1
1648725556,0,1,dropped,1671,2790.0,0
1648728346,0,1,dropped,1672,2790.0,0
1648731226,0,1,dropped,1673,2880.0,0
1648734106,1,0,recorded,1674,2880.0,1
1648736986,1,0,recorded,1675,2880.0,1
1648739956,0,1,dropped,1676,2970.0,0
1648742746,1,0,recorded,1677,2790.0,1
1648745626,1,0,recorded,1678,2880.0,1
1648748506,0,1,dropped,1679,2880.0,0
1648751386,1,0,recorded,1680,2880.0,1
1648755706,1,0,recorded,1681,4320.0,1
1648758586,0,1,dropped,1682,2880.0,0
1648761466,0,1,dropped,1683,2880.0,0
1648764346,1,0,recorded,1684,2880.0,1
1648767226,1,0,recorded,1685,2880.0,1
1648770196,0,1,dropped,1686,2970.0,0
1648772986,0,1,dropped,1687,2790.0,0
1648775866,1,0,recorded,1688,2880.0,1
1648778746,1,0,recorded,1689,2880.0,1
1648781626,0,1,dropped,1690,2880.0,0
1648784596,0,1,dropped,1691,2970.0,0
1648787476,1,0,recorded,1692,2880.0,1
1648791796,1,0,recorded,1693,4320.0,1
1648794676,0,1,dropped,1694,2880.0,0
1648797646,1,0,recorded,1695,2970.0,1
1648800436,1,0,recorded,1696,2790.0,1
1648803226,0,1,dropped,1697,2790.0,0
1648806106,0,1,dropped,1698,2880.0,0
1648808986,1,0,recorded,1699,2880.0,1
1648811866,1,0,recorded,1700,2880.0,1
1648814746,0,1,dropped,1701,2880.0,0
1648817626,1,0,recorded,1702,2880.0,1
1648820506,1,0,recorded,1703,2880.0,1
1648823386,0,1,dropped,1704,2880.0,0
1648827706,1,0,recorded,1705,4320.0,1
1648830586,1,0,recorded,1706,2880.0,1
1648833466,0,1,dropped,1707,2880.0,0
1648836346,0,1,dropped,1708,2880.0,0
1648839316,1,0,recorded,1709,2970.0,1
1648842106,1,0,recorded,1710,2790.0,1
1648844986,0,1,dropped,1711,2880.0,0
1648847866,0,1,dropped,1712,2880.0,0
1648850746,1,0,recorded,1713,2880.0,1
1648853626,1,0,recorded,1714,2880.0,1
1648856506,0,1,dropped,1715,2880.0,0
1648859386,1,0,recorded,1716,2880.0,1
1648863706,1,0,recorded,1717,4320.0,1
1648866586,0,1,dropped,1718,2880.0,0
1648869466,1,0,recorded,1719,2880.0,1
1648872346,1,0,recorded,1720,2880.0,1
1648875316,0,1,dropped,1721,2970.0,0
1648878286,0,1,dropped,1722,2970.0,0
1648881166,1,0,recorded,1723,2880.0,1
1648883866,1,0,recorded,1724,2700.0,1
1648886746,0,1,dropped,1725,2880.0,0
1648889626,0,1,dropped,1726,2880.0,0
1648892506,1,0,recorded,1727,2880.0,1
1648895386,1,0,recorded,1728,2880.0,1
1648899706,0,1,dropped,1729,4320.0,0
1648902586,1,0,recorded,1730,2880.0,1
1648905466,1,0,recorded,1731,2880.0,1
1648908346,0,1,dropped,1732,2880.0,0
1648911226,0,1,dropped,1733,2880.0,0
1648914106,1,0,recorded,1734,2880.0,1
1648916986,1,0,recorded,1735,2880.0,1
1648919866,0,1,dropped,1736,2880.0,0
1648922746,1,0,recorded,1737,2880.0,1
1648925626,1,0,recorded,1738,2880.0,1
1648928506,0,1,dropped,1739,2880.0,0
1648931386,1,0,recorded,1740,2880.0,1
1648935706,1,0,recorded,1741,4320.0,1
1648938586,0,1,dropped,1742,2880.0,0
1648941466,0,1,dropped,1743,2880.0,0
1648944346,1,0,recorded,1744,2880.0,1
1648947226,1,0,recorded,1745,2880.0,1
1648950376,0,1,dropped,1746,3150.0,0
1648953166,1,0,recorded,1747,2790.0,1
1648955956,1,0,recorded,1748,2790.0,1
1648958836,0,1,dropped,1749,2880.0,0
1648961626,0,1,dropped,1750,2790.0,0
1648964506,0,1,dropped,1751,2880.0,0
1648967386,1,0,recorded,1752,2880.0,1
1648971796,1,0,recorded,1753,4410.0,1
1648974586,0,1,dropped,1754,2790.0,0
1648977466,1,0,recorded,1755,2880.0,1
1648980346,1,0,recorded,1756,2880.0,1
1648983226,0,1,dropped,1757,2880.0,0
1648986106,1,0,recorded,1758,2880.0,1
1648988986,1,0,recorded,1759,2880.0,1
1648991866,0,1,dropped,1760,2880.0,0
1648994746,0,1,dropped,1761,2880.0,0
1648997626,1,0,recorded,1762,2880.0,1
1649000506,1,0,recorded,1763,2880.0,1
1649003476,0,1,dropped,1764,2970.0,0
1649006266,1,0,recorded,1765,2790.0,1
1649010586,1,0,recorded,1766,4320.0,1
1649013466,0,1,dropped,1767,2880.0,0
1649016346,0,1,dropped,1768,2880.0,0
1649019316,1,0,recorded,1769,2970.0,1
1649022106,1,0,recorded,1770,2790.0,1
1649025076,0,1,dropped,1771,2970.0,0
1649027956,0,1,dropped,1772,2880.0,0
1649030836,1,0,recorded,1773,2880.0,1
1649033716,1,0,recorded,1774,2880.0,1
1649036596,0,1,dropped,1775,2880.0,0
1649039386,0,1,dropped,1776,2790.0,0
1649042266,1,0,recorded,1777,2880.0,1
1649046586,1,0,recorded,1778,4320.0,1
1649049466,0,1,dropped,1779,2880.0,0
1649052346,1,0,recorded,1780,2880.0,1
1649055226,1,0,recorded,1781,2880.0,1
1649058106,0,1,dropped,1782,2880.0,0
1649060986,1,0,recorded,1783,2880.0,1
1649063866,1,0,recorded,1784,2880.0,1
1649066746,0,1,dropped,1785,2880.0,0
1649069626,0,1,dropped,1786,2880.0,0
1649072506,1,0,recorded,1787,2880.0,1
1649075386,1,0,recorded,1788,2880.0,1
1649079706,0,1,dropped,1789,4320.0,0
1649082586,1,0,recorded,1790,2880.0,1
1649085466,1,0,recorded,1791,2880.0,1
1649088346,0,1,dropped,1792,2880.0,0
1649091226,0,1,dropped,1793,2880.0,0
1649094106,1,0,recorded,1794,2880.0,1
1649096986,1,0,recorded,1795,2880.0,1
1649099866,0,1,dropped,1796,2880.0,0
1649102746,0,1,dropped,1797,2880.0,0
1649105626,1,0,recorded,1798,2880.0,1
1649108686,1,0,recorded,1799,3060.0,1
1649111386,0,1,dropped,1800,2700.0,0
1649114356,1,0,recorded,1801,2970.0,1
1649118586,1,0,recorded,1802,4230.0,1
1649121466,0,1,dropped,1803,2880.0,0
1649124346,0,1,dropped,1804,2880.0,0
1649127226,1,0,recorded,1805,2880.0,1
1649130106,1,0,recorded,1806,2880.0,1
1649132986,0,1,dropped,1807,2880.0,0
1649135866,0,1,dropped,1808,2880.0,0
1649138836,1,0,recorded,1809,2970.0,1
1649141626,1,0,recorded,1810,2790.0,1
1649144506,0,1,dropped,1811,2880.0,0
1649147386,1,0,recorded,1812,2880.0,1
1649150266,1,0,recorded,1813,2880.0,1
1649154586,0,1,dropped,1814,4320.0,0
1649157466,1,0,recorded,1815,2880.0,1
1649160346,1,0,recorded,1816,2880.0,1
1649163226,0,1,dropped,1817,2880.0,0
1649166106,0,1,dropped,1818,2880.0,0
1649168986,1,0,recorded,1819,2880.0,1
1649171866,1,0,recorded,1820,2880.0,1
1649174746,0,1,dropped,1821,2880.0,0
1649177626,0,1,dropped,1822,2880.0,0
1649180686,1,0,recorded,1823,3060.0,1
1649183566,1,0,recorded,1824,2880.0,1
1649186446,0,1,dropped,1825,2880.0,0
1649190586,1,0,recorded,1826,4140.0,1
1649193466,1,0,recorded,1827,2880.0,1
1649196346,0,1,dropped,1828,2880.0,0
1649199226,0,1,dropped,1829,2880.0,0
1649202106,1,0,recorded,1830,2880.0,1
1649204986,1,0,recorded,1831,2880.0,1
1649207866,0,1,dropped,1832,2880.0,0
1649210746,1,0,recorded,1833,2880.0,1
1649213626,1,0,recorded,1834,2880.0,1
1649216506,0,1,dropped,1835,2880.0,0
1649219386,0,1,dropped,1836,2880.0,0
1649222266,1,0,recorded,1837,2880.0,1
1649226586,1,0,recorded,1838,4320.0,1
1649229466,0,1,dropped,1839,2880.0,0
1649232346,1,0,recorded,1840,2880.0,1
1649235316,1,0,recorded,1841,2970.0,1
1649238106,0,1,dropped,1842,2790.0,0
1649240986,0,1,dropped,1843,2880.0,0
1649243866,1,0,recorded,1844,2880.0,1
1649246746,1,0,recorded,1845,2880.0,1
1649249626,0,1,dropped,1846,2880.0,0
1649252596,0,1,dropped,1847,2970.0,0
1649255476,1,0,recorded,1848,2880.0,1
1649258266,1,0,recorded,1849,2790.0,1
1649262586,0,1,dropped,1850,4320.0,0
1649265466,1,0,recorded,1851,2880.0,1
1649268346,1,0,recorded,1852,2880.0,1
1649271226,0,1,dropped,1853,2880.0,0
1649274106,0,1,dropped,1854,2880.0,0
1649276986,1,0,recorded,1855,2880.0,1
1649279866,1,0,recorded,1856,2880.0,1
