frameId,currentSpatialLayer,targetSpatialLayer,preferredSpatialLayer,rttMs,lossRate,availableBitrateBps,receiveTimeMs,latestDecodeTimeMs,frameBufferInsertTimeMs,frameBufferExtractTimeMs,decodeQueueInsertTimeMs,decodeQueueExtractTimeMs,decodeStartMs,decodeFinishMs,desiredReceiveTimeMs,desiredDecodeStartMs,actualSlackMs,actualSlackEffectiveMs,receiveSlackMs,decodeSlackNominalMs,frameBufferResidenceMs,decodeQueueResidenceMs,decodeSlackEffectiveMs,pacing,isRecorded,isDropped,frameStatus,frameIndex
1645089376,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,459
1645092256,2.0,2.0,2.0,2.96021,0.0,6750000.0,598503348.0,598503399.0,598503389.0,598503400.0,598503400.0,598503400.0,598503401.0,598503409.0,598503385.0,598503431.0,53.0,42.0,37.0,83.0,11.0,0.0,72.0,0.0,1,0,recorded,460
1645095136,2.0,2.0,2.0,2.96021,0.0,6750000.0,598503381.0,598503503.0,598503502.0,598503503.0,598503503.0,598503504.0,598503504.0,598503512.0,598503417.0,598503463.0,123.0,121.0,36.0,82.0,1.0,1.0,80.0,0.0,1,0,recorded,461
1645098016,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,462
1645100896,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,463
1645105216,2.0,2.0,2.0,2.96021,0.0,6750000.0,598503494.0,598503515.0,598503505.0,598503514.0,598503514.0,598503515.0,598503515.0,598503518.0,598503529.0,598503575.0,21.0,11.0,35.0,81.0,9.0,1.0,71.0,0.0,1,0,recorded,464
1645108096,2.0,2.0,2.0,2.96021,0.0,6750000.0,598503532.0,598503619.0,598503618.0,598503619.0,598503620.0,598503620.0,598503622.0,598503627.0,598503561.0,598503607.0,90.0,89.0,29.0,75.0,1.0,0.0,74.0,0.0,1,0,recorded,465
1645110976,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,466
1645113856,2.0,2.0,2.0,2.96021,0.0,6750000.0,598503588.0,598503628.0,598503621.0,598503628.0,598503628.0,598503629.0,598503629.0,598503632.0,598503625.0,598503671.0,41.0,33.0,37.0,83.0,7.0,1.0,75.0,0.0,1,0,recorded,467
1645116826,2.0,2.0,2.0,2.96021,0.0,6750000.0,598503624.0,598503743.0,598503742.0,598503743.0,598503743.0,598503744.0,598503744.0,598503750.0,598503658.0,598503704.0,120.0,118.0,34.0,80.0,1.0,1.0,78.0,0.0,1,0,recorded,468
1645119616,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,469
1645122496,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,470
1645125376,2.0,2.0,2.0,2.96021,0.0,6750000.0,598503715.0,598503751.0,598503749.0,598503751.0,598503752.0,598503752.0,598503752.0,598503755.0,598503753.0,598503799.0,37.0,35.0,38.0,84.0,2.0,0.0,82.0,0.0,1,0,recorded,471
1645128256,2.0,2.0,2.0,2.96021,0.0,6750000.0,598503750.0,598503866.0,598503866.0,598503867.0,598503867.0,598503867.0,598503868.0,598503875.0,598503785.0,598503831.0,118.0,117.0,35.0,81.0,1.0,0.0,80.0,0.0,1,0,recorded,472
1645131226,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,473
1645134016,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,474
1645136896,2.0,2.0,2.0,2.96021,0.0,6750000.0,598503846.0,598503877.0,598503869.0,598503877.0,598503877.0,598503877.0,598503878.0,598503880.0,598503881.0,598503927.0,32.0,24.0,35.0,81.0,8.0,0.0,73.0,0.0,1,0,recorded,475
1645141216,2.0,2.0,2.0,2.96021,0.0,6750000.0,598503895.0,598503994.0,598503993.0,598503994.0,598503994.0,598503995.0,598503996.0,598504000.0,598503929.0,598503975.0,101.0,99.0,34.0,80.0,1.0,1.0,78.0,0.0,1,0,recorded,476
1645144096,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,477
1645146976,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,478
1645149856,2.0,2.0,2.0,2.2583,0.0,6750000.0,598503989.0,598504010.0,598503998.0,598504003.0,598504003.0,598504003.0,598504004.0,598504007.0,598504025.0,598504071.0,15.0,10.0,36.0,82.0,5.0,0.0,77.0,0.0,1,0,recorded,479
1645152826,2.0,2.0,2.0,2.2583,0.0,6750000.0,598504019.0,598504121.0,598504121.0,598504121.0,598504121.0,598504122.0,598504123.0,598504127.0,598504058.0,598504104.0,104.0,103.0,39.0,85.0,0.0,1.0,84.0,0.0,1,0,recorded,480
1645155616,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,481
1645158586,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,482
1645161376,2.0,2.0,2.0,2.2583,0.0,6750000.0,598504115.0,598504138.0,598504128.0,598504129.0,598504129.0,598504129.0,598504129.0,598504132.0,598504153.0,598504199.0,14.0,13.0,38.0,84.0,1.0,0.0,83.0,0.0,1,0,recorded,483
1645164256,2.0,2.0,2.0,2.2583,0.0,6750000.0,598504147.0,598504240.0,598504239.0,598504240.0,598504240.0,598504241.0,598504241.0,598504246.0,598504185.0,598504231.0,94.0,92.0,38.0,84.0,1.0,1.0,82.0,0.0,1,0,recorded,484
1645167136,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,485
1645170106,2.0,2.0,2.0,2.2583,0.0,6750000.0,598504213.0,598504248.0,598504241.0,598504248.0,598504248.0,598504248.0,598504248.0,598504252.0,598504250.0,598504296.0,35.0,28.0,37.0,83.0,7.0,0.0,76.0,0.0,1,0,recorded,486
1645172896,2.0,2.0,2.0,2.2583,0.0,6750000.0,598504245.0,598504361.0,598504361.0,598504361.0,598504362.0,598504362.0,598504363.0,598504366.0,598504281.0,598504327.0,118.0,118.0,36.0,82.0,0.0,0.0,82.0,0.0,1,0,recorded,487
1645177216,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,488
1645180186,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,489
1645182976,2.0,2.0,2.0,2.2583,0.0,6750000.0,598504356.0,598504378.0,598504365.0,598504367.0,598504367.0,598504367.0,598504367.0,598504370.0,598504393.0,598504439.0,11.0,9.0,37.0,83.0,2.0,0.0,81.0,0.0,1,0,recorded,490
1645185856,2.0,2.0,2.0,2.2583,0.0,6750000.0,598504387.0,598504484.0,598504483.0,598504484.0,598504485.0,598504485.0,598504485.0,598504490.0,598504425.0,598504471.0,98.0,97.0,38.0,84.0,1.0,0.0,83.0,0.0,1,0,recorded,491
1645188736,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,492
1645191706,2.0,2.0,2.0,2.2583,0.0,6750000.0,598504454.0,598504491.0,598504489.0,598504491.0,598504491.0,598504492.0,598504492.0,598504495.0,598504490.0,598504536.0,38.0,35.0,36.0,82.0,2.0,1.0,79.0,0.0,1,0,recorded,493
1645194496,2.0,2.0,2.0,2.2583,0.0,6750000.0,598504488.0,598504601.0,598504600.0,598504601.0,598504601.0,598504601.0,598504602.0,598504606.0,598504521.0,598504567.0,114.0,113.0,33.0,79.0,1.0,0.0,78.0,0.0,1,0,recorded,494
1645197376,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,495
1645200256,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,496
1645203226,2.0,2.0,2.0,2.30408,0.0,6750000.0,598504585.0,598504607.0,598504605.0,598504607.0,598504607.0,598504607.0,598504608.0,598504611.0,598504618.0,598504664.0,23.0,21.0,33.0,79.0,2.0,0.0,77.0,0.0,1,0,recorded,497
1645206016,2.0,2.0,2.0,2.30408,0.0,6750000.0,598504617.0,598504720.0,598504720.0,598504720.0,598504721.0,598504722.0,598504722.0,598504731.0,598504649.0,598504695.0,105.0,104.0,32.0,78.0,0.0,1.0,77.0,0.0,1,0,recorded,498
1645208896,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,499
1645211776,2.0,2.0,2.0,2.30408,0.0,6750000.0,598504679.0,598504732.0,598504724.0,598504732.0,598504733.0,598504733.0,598504733.0,598504737.0,598504713.0,598504759.0,54.0,46.0,34.0,80.0,8.0,0.0,72.0,0.0,1,0,recorded,500
1645216096,2.0,2.0,2.0,2.30408,0.0,6750000.0,598504726.0,598504835.0,598504835.0,598504835.0,598504835.0,598504836.0,598504836.0,598504847.0,598504761.0,598504807.0,110.0,109.0,35.0,81.0,0.0,1.0,80.0,0.0,1,0,recorded,501
1645218976,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,502
1645221856,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,503
1645224736,2.0,2.0,2.0,2.30408,0.0,6750000.0,598504822.0,598504848.0,598504837.0,598504848.0,598504848.0,598504849.0,598504849.0,598504852.0,598504857.0,598504903.0,27.0,15.0,35.0,81.0,11.0,1.0,69.0,0.0,1,0,recorded,504
1645227616,2.0,2.0,2.0,2.30408,0.0,6750000.0,598504854.0,598504953.0,598504953.0,598504954.0,598504954.0,598504954.0,598504955.0,598504966.0,598504889.0,598504935.0,101.0,100.0,35.0,81.0,1.0,0.0,80.0,0.0,1,0,recorded,505
1645230496,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,506
1645233466,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,507
1645236256,2.0,2.0,2.0,2.30408,0.0,6750000.0,598504948.0,598504970.0,598504958.0,598504968.0,598504968.0,598504968.0,598504968.0,598504972.0,598504985.0,598505031.0,20.0,10.0,37.0,83.0,10.0,0.0,73.0,0.0,1,0,recorded,508
1645239226,2.0,2.0,2.0,2.30408,0.0,6750000.0,598504980.0,598505069.0,598505069.0,598505069.0,598505069.0,598505070.0,598505071.0,598505081.0,598505018.0,598505064.0,91.0,90.0,38.0,84.0,0.0,1.0,83.0,0.0,1,0,recorded,509
1645242106,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,510
1645244986,2.0,2.0,2.0,2.30408,0.0,6750000.0,598505046.0,598505082.0,598505072.0,598505082.0,598505082.0,598505083.0,598505083.0,598505086.0,598505082.0,598505128.0,37.0,26.0,36.0,82.0,10.0,1.0,71.0,0.0,1,0,recorded,511
1645247776,2.0,2.0,2.0,2.30408,0.0,6750000.0,598505076.0,598505185.0,598505184.0,598505185.0,598505186.0,598505186.0,598505187.0,598505197.0,598505113.0,598505159.0,111.0,110.0,37.0,83.0,1.0,0.0,82.0,0.0,1,0,recorded,512
1645252096,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,513
1645254976,2.0,2.0,2.0,2.30408,0.0,6750000.0,598505157.0,598505198.0,598505189.0,598505198.0,598505199.0,598505199.0,598505199.0,598505202.0,598505193.0,598505239.0,42.0,33.0,36.0,82.0,9.0,0.0,73.0,0.0,1,0,recorded,514
1645257856,2.0,2.0,2.0,2.30408,0.0,6750000.0,598505188.0,598505297.0,598505297.0,598505297.0,598505298.0,598505298.0,598505299.0,598505309.0,598505225.0,598505271.0,111.0,111.0,37.0,83.0,0.0,0.0,83.0,0.0,1,0,recorded,515
1645260736,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,516
1645263616,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,517
1645266496,2.0,2.0,2.0,2.30408,0.0,6750000.0,598505284.0,598505310.0,598505301.0,598505311.0,598505311.0,598505311.0,598505311.0,598505314.0,598505321.0,598505367.0,27.0,17.0,37.0,83.0,10.0,0.0,73.0,0.0,1,0,recorded,518
1645269376,2.0,2.0,2.0,2.30408,0.0,6750000.0,598505317.0,598505419.0,598505418.0,598505420.0,598505420.0,598505421.0,598505422.0,598505431.0,598505353.0,598505399.0,105.0,102.0,36.0,82.0,2.0,1.0,79.0,0.0,1,0,recorded,519
1645272256,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,520
1645275136,2.0,2.0,2.0,2.30408,0.0,6750000.0,598505383.0,598505433.0,598505422.0,598505433.0,598505434.0,598505434.0,598505434.0,598505437.0,598505417.0,598505463.0,51.0,40.0,34.0,80.0,11.0,0.0,69.0,0.0,1,0,recorded,521
1645278016,2.0,2.0,2.0,2.30408,0.0,6750000.0,598505414.0,598505535.0,598505534.0,598505535.0,598505535.0,598505535.0,598505536.0,598505539.0,598505449.0,598505495.0,122.0,121.0,35.0,81.0,1.0,0.0,80.0,0.0,1,0,recorded,522
1645280896,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,523
1645283776,2.0,2.0,2.0,2.30408,0.0,6750000.0,598505477.0,598505541.0,598505537.0,598505541.0,598505541.0,598505541.0,598505542.0,598505550.0,598505513.0,598505559.0,65.0,61.0,36.0,82.0,4.0,0.0,78.0,0.0,1,0,recorded,524
1645288186,2.0,2.0,2.0,2.30408,0.0,6750000.0,598505531.0,598505650.0,598505649.0,598505650.0,598505650.0,598505651.0,598505652.0,598505661.0,598505562.0,598505608.0,121.0,119.0,31.0,77.0,1.0,1.0,75.0,0.0,1,0,recorded,525
1645291066,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,526
1645293946,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,527
1645296736,2.0,2.0,2.0,2.97546,0.0,6750000.0,598505625.0,598505663.0,598505655.0,598505663.0,598505663.0,598505663.0,598505664.0,598505667.0,598505657.0,598505703.0,39.0,31.0,32.0,78.0,8.0,0.0,70.0,0.0,1,0,recorded,528
1645299616,2.0,2.0,2.0,2.97546,0.0,6750000.0,598505653.0,598505765.0,598505764.0,598505765.0,598505765.0,598505766.0,598505767.0,598505776.0,598505689.0,598505735.0,114.0,112.0,36.0,82.0,1.0,1.0,80.0,0.0,1,0,recorded,529
1645302496,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,530
1645305466,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,531
1645308436,2.0,2.0,2.0,2.97546,0.0,6750000.0,598505755.0,598505778.0,598505769.0,598505778.0,598505778.0,598505779.0,598505779.0,598505782.0,598505787.0,598505833.0,24.0,14.0,32.0,78.0,9.0,1.0,68.0,0.0,1,0,recorded,532
1645311226,2.0,2.0,2.0,2.97546,0.0,6750000.0,598505781.0,598505884.0,598505883.0,598505884.0,598505884.0,598505884.0,598505885.0,598505894.0,598505818.0,598505864.0,104.0,103.0,37.0,83.0,1.0,0.0,82.0,0.0,1,0,recorded,533
1645314106,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,534
1645316986,2.0,2.0,2.0,2.97546,0.0,6750000.0,598505852.0,598505896.0,598505885.0,598505897.0,598505897.0,598505897.0,598505897.0,598505901.0,598505882.0,598505928.0,45.0,33.0,30.0,76.0,12.0,0.0,64.0,0.0,1,0,recorded,535
1645319776,2.0,2.0,2.0,2.97546,0.0,6750000.0,598505884.0,598505996.0,598505995.0,598505996.0,598505996.0,598505996.0,598505997.0,598506004.0,598505913.0,598505959.0,113.0,112.0,29.0,75.0,1.0,0.0,74.0,0.0,1,0,recorded,536
1645324096,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,537
1645326976,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,538
1645329856,2.0,2.0,2.0,2.97546,0.0,6750000.0,598505988.0,598506009.0,598505999.0,598506007.0,598506007.0,598506007.0,598506007.0,598506010.0,598506025.0,598506071.0,19.0,11.0,37.0,83.0,8.0,0.0,75.0,0.0,1,0,recorded,539
1645332736,2.0,2.0,2.0,2.97546,0.0,6750000.0,598506020.0,598506116.0,598506115.0,598506117.0,598506117.0,598506118.0,598506119.0,598506128.0,598506057.0,598506103.0,99.0,96.0,37.0,83.0,2.0,1.0,80.0,0.0,1,0,recorded,540
1645335706,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,541
1645338496,2.0,2.0,2.0,2.97546,0.0,6750000.0,598506087.0,598506130.0,598506122.0,598506130.0,598506130.0,598506131.0,598506131.0,598506134.0,598506121.0,598506167.0,44.0,35.0,34.0,80.0,8.0,1.0,71.0,0.0,1,0,recorded,542
1645341376,2.0,2.0,2.0,2.97546,0.0,6750000.0,598506126.0,598506232.0,598506232.0,598506233.0,598506233.0,598506233.0,598506235.0,598506246.0,598506153.0,598506199.0,109.0,108.0,27.0,73.0,1.0,0.0,72.0,0.0,1,0,recorded,543
1645344346,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,544
1645347136,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,545
1645350106,2.0,2.0,2.0,2.97546,0.0,6750000.0,598506214.0,598506248.0,598506236.0,598506248.0,598506248.0,598506249.0,598506249.0,598506252.0,598506250.0,598506296.0,35.0,22.0,36.0,82.0,12.0,1.0,69.0,0.0,1,0,recorded,546
1645352896,2.0,2.0,2.0,2.97546,0.0,6750000.0,598506253.0,598506347.0,598506346.0,598506347.0,598506347.0,598506348.0,598506348.0,598506358.0,598506281.0,598506327.0,95.0,93.0,28.0,74.0,1.0,1.0,72.0,0.0,1,0,recorded,547
1645355776,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,548
1645360096,2.0,2.0,2.0,2.97546,0.0,6750000.0,598506327.0,598506360.0,598506350.0,598506360.0,598506360.0,598506360.0,598506361.0,598506364.0,598506361.0,598506407.0,34.0,24.0,34.0,80.0,10.0,0.0,70.0,0.0,1,0,recorded,549
1645362976,2.0,2.0,2.0,2.97546,0.0,6750000.0,598506357.0,598506462.0,598506461.0,598506462.0,598506462.0,598506463.0,598506463.0,598506474.0,598506393.0,598506439.0,106.0,104.0,36.0,82.0,1.0,1.0,80.0,0.0,1,0,recorded,550
1645365856,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,551
1645368736,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,552
1645371616,2.0,2.0,2.0,2.97546,0.0,6750000.0,598506454.0,598506475.0,598506466.0,598506475.0,598506476.0,598506476.0,598506476.0,598506480.0,598506489.0,598506535.0,22.0,13.0,35.0,81.0,9.0,0.0,72.0,0.0,1,0,recorded,553
1645374496,2.0,2.0,2.0,2.97546,0.0,6750000.0,598506484.0,598506582.0,598506582.0,598506582.0,598506583.0,598506583.0,598506584.0,598506589.0,598506521.0,598506567.0,100.0,100.0,37.0,83.0,0.0,0.0,83.0,0.0,1,0,recorded,554
1645377466,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,555
1645380346,2.0,2.0,2.0,2.97546,0.0,6750000.0,598506550.0,598506590.0,598506586.0,598506590.0,598506590.0,598506590.0,598506591.0,598506594.0,598506586.0,598506632.0,41.0,37.0,36.0,82.0,4.0,0.0,78.0,0.0,1,0,recorded,556
1645383226,2.0,2.0,2.0,2.97546,0.0,6750000.0,598506584.0,598506698.0,598506698.0,598506699.0,598506699.0,598506699.0,598506700.0,598506705.0,598506618.0,598506664.0,116.0,115.0,34.0,80.0,1.0,0.0,79.0,0.0,1,0,recorded,557
1645386106,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,558
1645388896,2.0,2.0,2.0,3.11279,0.0,6750000.0,598506648.0,598506706.0,598506700.0,598506706.0,598506706.0,598506707.0,598506707.0,598506709.0,598506681.0,598506727.0,59.0,52.0,33.0,79.0,6.0,1.0,72.0,0.0,1,0,recorded,559
1645393216,2.0,2.0,2.0,3.11279,0.0,6750000.0,598506694.0,598506812.0,598506812.0,598506813.0,598506813.0,598506813.0,598506814.0,598506823.0,598506729.0,598506775.0,120.0,119.0,35.0,81.0,1.0,0.0,80.0,0.0,1,0,recorded,560
1645396186,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,561
1645398976,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,562
1645401856,2.0,2.0,2.0,3.11279,0.0,6750000.0,598506792.0,598506825.0,598506816.0,598506825.0,598506825.0,598506826.0,598506826.0,598506829.0,598506825.0,598506871.0,34.0,24.0,33.0,79.0,9.0,1.0,69.0,0.0,1,0,recorded,563
1645404826,2.0,2.0,2.0,3.11279,0.0,6750000.0,598506821.0,598506925.0,598506924.0,598506925.0,598506925.0,598506926.0,598506926.0,598506931.0,598506858.0,598506904.0,105.0,103.0,37.0,83.0,1.0,1.0,81.0,0.0,1,0,recorded,564
1645407706,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,565
1645410496,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,566
1645413376,2.0,2.0,2.0,3.11279,0.0,6750000.0,598506918.0,598506937.0,598506929.0,598506933.0,598506933.0,598506933.0,598506933.0,598506936.0,598506953.0,598506999.0,15.0,11.0,35.0,81.0,4.0,0.0,77.0,0.0,1,0,recorded,567
1645416256,2.0,2.0,2.0,3.11279,0.0,6750000.0,598506947.0,598507045.0,598507044.0,598507045.0,598507045.0,598507046.0,598507047.0,598507056.0,598506985.0,598507031.0,100.0,98.0,38.0,84.0,1.0,1.0,82.0,0.0,1,0,recorded,568
1645419136,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,569
1645422106,2.0,2.0,2.0,3.11279,0.0,6750000.0,598507015.0,598507058.0,598507049.0,598507059.0,598507059.0,598507059.0,598507059.0,598507062.0,598507050.0,598507096.0,44.0,34.0,35.0,81.0,10.0,0.0,71.0,0.0,1,0,recorded,570
1645424896,2.0,2.0,2.0,3.11279,0.0,6750000.0,598507049.0,598507154.0,598507153.0,598507154.0,598507154.0,598507155.0,598507156.0,598507165.0,598507081.0,598507127.0,107.0,105.0,32.0,78.0,1.0,1.0,76.0,0.0,1,0,recorded,571
1645427776,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,572
1645432096,2.0,2.0,2.0,3.11279,0.0,6750000.0,598507129.0,598507166.0,598507158.0,598507166.0,598507167.0,598507167.0,598507167.0,598507170.0,598507161.0,598507207.0,38.0,30.0,32.0,78.0,8.0,0.0,70.0,0.0,1,0,recorded,573
1645434976,2.0,2.0,2.0,3.11279,0.0,6750000.0,598507157.0,598507266.0,598507266.0,598507266.0,598507266.0,598507267.0,598507267.0,598507276.0,598507193.0,598507239.0,110.0,109.0,36.0,82.0,0.0,1.0,81.0,0.0,1,0,recorded,574
1645437856,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,575
1645440736,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,576
1645443616,2.0,2.0,2.0,3.11279,0.0,6750000.0,598507254.0,598507278.0,598507271.0,598507278.0,598507279.0,598507279.0,598507279.0,598507282.0,598507289.0,598507335.0,25.0,18.0,35.0,81.0,7.0,0.0,74.0,0.0,1,0,recorded,577
1645446496,2.0,2.0,2.0,3.11279,0.0,6750000.0,598507286.0,598507382.0,598507382.0,598507382.0,598507382.0,598507383.0,598507384.0,598507394.0,598507321.0,598507367.0,98.0,97.0,35.0,81.0,0.0,1.0,80.0,0.0,1,0,recorded,578
1645449466,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,579
1645452346,2.0,2.0,2.0,3.11279,0.0,6750000.0,598507350.0,598507395.0,598507384.0,598507396.0,598507396.0,598507396.0,598507396.0,598507399.0,598507386.0,598507432.0,46.0,34.0,36.0,82.0,12.0,0.0,70.0,0.0,1,0,recorded,580
1645455226,2.0,2.0,2.0,3.11279,0.0,6750000.0,598507388.0,598507494.0,598507493.0,598507494.0,598507494.0,598507495.0,598507496.0,598507507.0,598507418.0,598507464.0,108.0,106.0,30.0,76.0,1.0,1.0,74.0,0.0,1,0,recorded,581
1645458106,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,582
1645460986,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,583
1645463776,2.0,2.0,2.0,1.78528,0.0,6750000.0,598507479.0,598507509.0,598507495.0,598507509.0,598507509.0,598507510.0,598507510.0,598507513.0,598507513.0,598507559.0,31.0,16.0,34.0,80.0,14.0,1.0,65.0,0.0,1,0,recorded,584
1645468096,2.0,2.0,2.0,1.78528,0.0,6750000.0,598507526.0,598507606.0,598507605.0,598507606.0,598507606.0,598507607.0,598507608.0,598507617.0,598507561.0,598507607.0,82.0,80.0,35.0,81.0,1.0,1.0,79.0,0.0,1,0,recorded,585
1645470976,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,586
1645473856,2.0,2.0,2.0,1.78528,0.0,6750000.0,598507588.0,598507619.0,598507608.0,598507619.0,598507619.0,598507620.0,598507620.0,598507623.0,598507625.0,598507671.0,32.0,20.0,37.0,83.0,11.0,1.0,71.0,0.0,1,0,recorded,587
1645476826,2.0,2.0,2.0,1.78528,0.0,6750000.0,598507621.0,598507722.0,598507722.0,598507723.0,598507723.0,598507724.0,598507724.0,598507734.0,598507658.0,598507704.0,103.0,101.0,37.0,83.0,1.0,1.0,81.0,0.0,1,0,recorded,588
1645479706,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,589
1645482496,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,590
1645485376,2.0,2.0,2.0,1.78528,0.0,6750000.0,598507717.0,598507737.0,598507726.0,598507736.0,598507736.0,598507736.0,598507737.0,598507740.0,598507753.0,598507799.0,20.0,10.0,36.0,82.0,10.0,0.0,72.0,0.0,1,0,recorded,591
1645488256,2.0,2.0,2.0,1.78528,0.0,6750000.0,598507750.0,598507842.0,598507841.0,598507842.0,598507843.0,598507843.0,598507844.0,598507853.0,598507785.0,598507831.0,94.0,93.0,35.0,81.0,1.0,0.0,80.0,0.0,1,0,recorded,592
1645491226,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,593
1645494106,2.0,2.0,2.0,1.78528,0.0,6750000.0,598507813.0,598507855.0,598507846.0,598507855.0,598507855.0,598507855.0,598507856.0,598507858.0,598507850.0,598507896.0,43.0,34.0,37.0,83.0,9.0,0.0,74.0,0.0,1,0,recorded,594
1645496986,2.0,2.0,2.0,1.78528,0.0,6750000.0,598507847.0,598507952.0,598507951.0,598507952.0,598507953.0,598507953.0,598507954.0,598507963.0,598507882.0,598507928.0,107.0,106.0,35.0,81.0,1.0,0.0,80.0,0.0,1,0,recorded,595
1645499866,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,596
1645504186,2.0,2.0,2.0,1.78528,0.0,6750000.0,598507927.0,598507964.0,598507955.0,598507964.0,598507964.0,598507965.0,598507965.0,598507968.0,598507962.0,598508008.0,38.0,28.0,35.0,81.0,9.0,1.0,71.0,0.0,1,0,recorded,597
1645506976,2.0,2.0,2.0,1.78528,0.0,6750000.0,598507957.0,598508066.0,598508066.0,598508066.0,598508067.0,598508067.0,598508068.0,598508076.0,598507993.0,598508039.0,111.0,111.0,36.0,82.0,0.0,0.0,82.0,0.0,1,0,recorded,598
1645509856,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,599
1645512736,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,600
1645515616,2.0,2.0,2.0,1.78528,0.0,6750000.0,598508054.0,598508078.0,598508069.0,598508078.0,598508078.0,598508079.0,598508079.0,598508082.0,598508089.0,598508135.0,25.0,15.0,35.0,81.0,9.0,1.0,71.0,0.0,1,0,recorded,601
1645518586,2.0,2.0,2.0,1.78528,0.0,6750000.0,598508084.0,598508179.0,598508179.0,598508179.0,598508179.0,598508180.0,598508180.0,598508188.0,598508122.0,598508168.0,96.0,95.0,38.0,84.0,0.0,1.0,83.0,0.0,1,0,recorded,602
1645521466,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,603
1645524346,2.0,2.0,2.0,1.78528,0.0,6750000.0,598508152.0,598508189.0,598508181.0,598508189.0,598508189.0,598508190.0,598508190.0,598508193.0,598508186.0,598508232.0,38.0,29.0,34.0,80.0,8.0,1.0,71.0,0.0,1,0,recorded,604
