actualSlackMs, receiveSlackMs, decodeSlackMs, receiveTimeMs, decodeStartMs, decodeFinishMs, desiredReceiveTimeMs, desiredDecodeStartMs
187.0, 134.0, 157.0, 270059816.0, 270060003.0, 270060014.0, 270059950.0, 270059973.0
60.0, 136.0, 159.0, 270059956.0, 270060016.0, 270060021.0, 270060092.0, 270060115.0
178.0, 136.0, 159.0, 270059988.0, 270060166.0, 270060176.0, 270060124.0, 270060147.0
65.0, 141.0, 164.0, 270060112.0, 270060177.0, 270060182.0, 270060253.0, 270060276.0
205.0, 142.0, 165.0, 270060143.0, 270060348.0, 270060357.0, 270060285.0, 270060308.0
49.0, 135.0, 158.0, 270060309.0, 270060358.0, 270060363.0, 270060444.0, 270060467.0
169.0, 139.0, 162.0, 270060353.0, 270060522.0, 270060532.0, 270060492.0, 270060515.0
52.0, 139.0, 162.0, 270060481.0, 270060533.0, 270060539.0, 270060620.0, 270060643.0
174.0, 141.0, 164.0, 270060511.0, 270060685.0, 270060697.0, 270060652.0, 270060675.0
54.0, 136.0, 159.0, 270060644.0, 270060698.0, 270060704.0, 270060780.0, 270060803.0
176.0, 138.0, 161.0, 270060675.0, 270060851.0, 270060861.0, 270060813.0, 270060836.0
198.0, 137.0, 160.0, 270060819.0, 270061017.0, 270061025.0, 270060956.0, 270060979.0
47.0, 137.0, 160.0, 270060979.0, 270061026.0, 270061033.0, 270061116.0, 270061139.0
172.0, 137.0, 160.0, 270061011.0, 270061183.0, 270061190.0, 270061148.0, 270061171.0
182.0, 126.0, 149.0, 270061166.0, 270061348.0, 270061355.0, 270061292.0, 270061315.0
45.0, 142.0, 165.0, 270061311.0, 270061356.0, 270061361.0, 270061453.0, 270061476.0
172.0, 142.0, 165.0, 270061342.0, 270061514.0, 270061521.0, 270061484.0, 270061507.0
52.0, 143.0, 166.0, 270061470.0, 270061522.0, 270061527.0, 270061613.0, 270061636.0
180.0, 143.0, 166.0, 270061501.0, 270061681.0, 270061687.0, 270061644.0, 270061667.0
75.0, 142.0, 165.0, 270061614.0, 270061689.0, 270061694.0, 270061756.0, 270061779.0
198.0, 141.0, 164.0, 270061648.0, 270061846.0, 270061853.0, 270061789.0, 270061812.0
194.0, 130.0, 153.0, 270061818.0, 270062012.0, 270062020.0, 270061948.0, 270061971.0
57.0, 130.0, 153.0, 270061964.0, 270062021.0, 270062027.0, 270062094.0, 270062117.0
186.0, 134.0, 157.0, 270061992.0, 270062178.0, 270062185.0, 270062126.0, 270062149.0
195.0, 136.0, 159.0, 270062148.0, 270062343.0, 270062351.0, 270062284.0, 270062307.0
199.0, 134.0, 157.0, 270062310.0, 270062509.0, 270062522.0, 270062444.0, 270062467.0
191.0, 138.0, 161.0, 270062483.0, 270062674.0, 270062688.0, 270062621.0, 270062644.0
200.0, 140.0, 163.0, 270062640.0, 270062840.0, 270062853.0, 270062780.0, 270062803.0
187.0, 137.0, 160.0, 270062819.0, 270063006.0, 270063019.0, 270062956.0, 270062979.0
192.0, 138.0, 161.0, 270062979.0, 270063171.0, 270063185.0, 270063117.0, 270063140.0
48.0, 138.0, 161.0, 270063138.0, 270063186.0, 270063192.0, 270063276.0, 270063299.0
152.0, 138.0, 161.0, 270063187.0, 270063339.0, 270063345.0, 270063325.0, 270063348.0
189.0, 138.0, 161.0, 270063314.0, 270063503.0, 270063517.0, 270063452.0, 270063475.0
192.0, 135.0, 158.0, 270063478.0, 270063670.0, 270063683.0, 270063613.0, 270063636.0
183.0, 136.0, 159.0, 270063652.0, 270063835.0, 270063848.0, 270063788.0, 270063811.0
184.0, 134.0, 157.0, 270063816.0, 270064000.0, 270064013.0, 270063950.0, 270063973.0
177.0, 139.0, 162.0, 270063986.0, 270064163.0, 270064176.0, 270064125.0, 270064148.0
179.0, 137.0, 160.0, 270064147.0, 270064326.0, 270064339.0, 270064284.0, 270064307.0
37.0, 140.0, 163.0, 270064304.0, 270064341.0, 270064346.0, 270064444.0, 270064467.0
153.0, 138.0, 161.0, 270064338.0, 270064491.0, 270064504.0, 270064476.0, 270064499.0
168.0, 137.0, 160.0, 270064483.0, 270064651.0, 270064664.0, 270064620.0, 270064643.0
174.0, 135.0, 158.0, 270064646.0, 270064820.0, 270064828.0, 270064781.0, 270064804.0
43.0, 138.0, 161.0, 270064787.0, 270064830.0, 270064835.0, 270064925.0, 270064948.0
165.0, 140.0, 163.0, 270064816.0, 270064981.0, 270064994.0, 270064956.0, 270064979.0
161.0, 135.0, 158.0, 270064981.0, 270065142.0, 270065157.0, 270065116.0, 270065139.0
170.0, 141.0, 164.0, 270065136.0, 270065306.0, 270065319.0, 270065277.0, 270065300.0
39.0, 140.0, 163.0, 270065281.0, 270065320.0, 270065325.0, 270065421.0, 270065444.0
162.0, 141.0, 164.0, 270065311.0, 270065473.0, 270065486.0, 270065452.0, 270065475.0
41.0, 135.0, 158.0, 270065446.0, 270065487.0, 270065493.0, 270065581.0, 270065604.0
163.0, 138.0, 161.0, 270065474.0, 270065637.0, 270065650.0, 270065612.0, 270065635.0
34.0, 138.0, 161.0, 270065618.0, 270065652.0, 270065657.0, 270065756.0, 270065779.0
153.0, 140.0, 163.0, 270065648.0, 270065801.0, 270065815.0, 270065788.0, 270065811.0
36.0, 138.0, 161.0, 270065780.0, 270065816.0, 270065822.0, 270065918.0, 270065941.0
143.0, 131.0, 154.0, 270065819.0, 270065962.0, 270065975.0, 270065950.0, 270065973.0
30.0, 130.0, 153.0, 270065946.0, 270065976.0, 270065982.0, 270066076.0, 270066099.0
129.0, 133.0, 156.0, 270065991.0, 270066120.0, 270066134.0, 270066124.0, 270066147.0
53.0, 138.0, 161.0, 270066082.0, 270066135.0, 270066140.0, 270066220.0, 270066243.0
163.0, 139.0, 162.0, 270066113.0, 270066276.0, 270066287.0, 270066252.0, 270066275.0
44.0, 135.0, 158.0, 270066245.0, 270066289.0, 270066293.0, 270066380.0, 270066403.0
162.0, 138.0, 161.0, 270066275.0, 270066437.0, 270066451.0, 270066413.0, 270066436.0
67.0, 139.0, 162.0, 270066385.0, 270066452.0, 270066457.0, 270066524.0, 270066547.0
184.0, 140.0, 163.0, 270066416.0, 270066600.0, 270066608.0, 270066556.0, 270066579.0
63.0, 139.0, 162.0, 270066546.0, 270066609.0, 270066614.0, 270066685.0, 270066708.0
178.0, 130.0, 153.0, 270066587.0, 270066765.0, 270066773.0, 270066717.0, 270066740.0
69.0, 139.0, 162.0, 270066705.0, 270066774.0, 270066779.0, 270066844.0, 270066867.0
191.0, 138.0, 161.0, 270066738.0, 270066929.0, 270066937.0, 270066876.0, 270066899.0
60.0, 141.0, 164.0, 270066879.0, 270066939.0, 270066943.0, 270067020.0, 270067043.0
180.0, 138.0, 161.0, 270066914.0, 270067094.0, 270067103.0, 270067052.0, 270067075.0
62.0, 138.0, 161.0, 270067043.0, 270067105.0, 270067109.0, 270067181.0, 270067204.0
186.0, 140.0, 163.0, 270067073.0, 270067259.0, 270067272.0, 270067213.0, 270067236.0
203.0, 137.0, 160.0, 270067219.0, 270067422.0, 270067435.0, 270067356.0, 270067379.0
208.0, 138.0, 161.0, 270067378.0, 270067586.0, 270067599.0, 270067516.0, 270067539.0
66.0, 142.0, 165.0, 270067535.0, 270067601.0, 270067605.0, 270067677.0, 270067700.0
185.0, 143.0, 166.0, 270067566.0, 270067751.0, 270067764.0, 270067709.0, 270067732.0
202.0, 140.0, 163.0, 270067713.0, 270067915.0, 270067923.0, 270067853.0, 270067876.0
206.0, 140.0, 163.0, 270067872.0, 270068078.0, 270068092.0, 270068012.0, 270068035.0
75.0, 138.0, 161.0, 270068018.0, 270068093.0, 270068098.0, 270068156.0, 270068179.0
198.0, 144.0, 167.0, 270068044.0, 270068242.0, 270068255.0, 270068188.0, 270068211.0
193.0, 136.0, 159.0, 270068213.0, 270068406.0, 270068418.0, 270068349.0, 270068372.0
203.0, 142.0, 165.0, 270068367.0, 270068570.0, 270068583.0, 270068509.0, 270068532.0
71.0, 138.0, 161.0, 270068514.0, 270068585.0, 270068590.0, 270068652.0, 270068675.0
185.0, 135.0, 158.0, 270068549.0, 270068734.0, 270068748.0, 270068684.0, 270068707.0
73.0, 136.0, 159.0, 270068676.0, 270068749.0, 270068754.0, 270068812.0, 270068835.0
196.0, 141.0, 164.0, 270068703.0, 270068899.0, 270068912.0, 270068844.0, 270068867.0
70.0, 146.0, 169.0, 270068843.0, 270068913.0, 270068918.0, 270068989.0, 270069012.0
184.0, 141.0, 164.0, 270068879.0, 270069063.0, 270069068.0, 270069020.0, 270069043.0
57.0, 136.0, 159.0, 270069012.0, 270069069.0, 270069074.0, 270069148.0, 270069171.0
186.0, 139.0, 162.0, 270069041.0, 270069227.0, 270069240.0, 270069180.0, 270069203.0
76.0, 143.0, 166.0, 270069165.0, 270069241.0, 270069246.0, 270069308.0, 270069331.0
176.0, 142.0, 165.0, 270069214.0, 270069390.0, 270069403.0, 270069356.0, 270069379.0
208.0, 142.0, 165.0, 270069343.0, 270069551.0, 270069562.0, 270069485.0, 270069508.0
58.0, 140.0, 163.0, 270069506.0, 270069564.0, 270069568.0, 270069646.0, 270069669.0
171.0, 138.0, 161.0, 270069540.0, 270069711.0, 270069724.0, 270069678.0, 270069701.0
198.0, 142.0, 165.0, 270069678.0, 270069876.0, 270069889.0, 270069820.0, 270069843.0
198.0, 139.0, 162.0, 270069841.0, 270070039.0, 270070052.0, 270069980.0, 270070003.0
189.0, 142.0, 165.0, 270070014.0, 270070203.0, 270070216.0, 270070156.0, 270070179.0
188.0, 137.0, 160.0, 270070179.0, 270070367.0, 270070380.0, 270070316.0, 270070339.0
44.0, 139.0, 162.0, 270070337.0, 270070381.0, 270070386.0, 270070476.0, 270070499.0
166.0, 143.0, 166.0, 270070366.0, 270070532.0, 270070544.0, 270070509.0, 270070532.0
180.0, 137.0, 160.0, 270070515.0, 270070695.0, 270070708.0, 270070652.0, 270070675.0
183.0, 137.0, 160.0, 270070676.0, 270070859.0, 270070871.0, 270070813.0, 270070836.0
56.0, 140.0, 163.0, 270070816.0, 270070872.0, 270070877.0, 270070956.0, 270070979.0
171.0, 139.0, 162.0, 270070849.0, 270071020.0, 270071032.0, 270070988.0, 270071011.0
55.0, 137.0, 160.0, 270070979.0, 270071034.0, 270071038.0, 270071116.0, 270071139.0
171.0, 138.0, 161.0, 270071010.0, 270071181.0, 270071186.0, 270071148.0, 270071171.0
86.0, 143.0, 166.0, 270071101.0, 270071187.0, 270071192.0, 270071244.0, 270071267.0
57.0, 141.0, 164.0, 270071136.0, 270071193.0, 270071198.0, 270071277.0, 270071300.0
174.0, 140.0, 163.0, 270071169.0, 270071343.0, 270071348.0, 270071309.0, 270071332.0
102.0, 140.0, 163.0, 270071248.0, 270071350.0, 270071354.0, 270071388.0, 270071411.0
77.0, 142.0, 165.0, 270071278.0, 270071355.0, 270071360.0, 270071420.0, 270071443.0
195.0, 143.0, 166.0, 270071309.0, 270071504.0, 270071517.0, 270071452.0, 270071475.0
77.0, 140.0, 163.0, 270071441.0, 270071518.0, 270071523.0, 270071581.0, 270071604.0
190.0, 139.0, 162.0, 270071475.0, 270071665.0, 270071678.0, 270071614.0, 270071637.0
66.0, 143.0, 166.0, 270071613.0, 270071679.0, 270071684.0, 270071756.0, 270071779.0
181.0, 143.0, 166.0, 270071645.0, 270071826.0, 270071839.0, 270071788.0, 270071811.0
61.0, 137.0, 160.0, 270071779.0, 270071840.0, 270071845.0, 270071916.0, 270071939.0
181.0, 142.0, 165.0, 270071807.0, 270071988.0, 270072000.0, 270071949.0, 270071972.0
65.0, 141.0, 164.0, 270071936.0, 270072001.0, 270072006.0, 270072077.0, 270072100.0
182.0, 142.0, 165.0, 270071967.0, 270072149.0, 270072162.0, 270072109.0, 270072132.0
198.0, 140.0, 163.0, 270072112.0, 270072310.0, 270072323.0, 270072252.0, 270072275.0
198.0, 140.0, 163.0, 270072273.0, 270072471.0, 270072485.0, 270072413.0, 270072436.0
69.0, 139.0, 162.0, 270072417.0, 270072486.0, 270072491.0, 270072556.0, 270072579.0
187.0, 143.0, 166.0, 270072446.0, 270072633.0, 270072641.0, 270072589.0, 270072612.0
65.0, 138.0, 161.0, 270072578.0, 270072643.0, 270072648.0, 270072716.0, 270072739.0
187.0, 140.0, 163.0, 270072608.0, 270072795.0, 270072806.0, 270072748.0, 270072771.0
66.0, 134.0, 157.0, 270072742.0, 270072808.0, 270072814.0, 270072876.0, 270072899.0
182.0, 135.0, 158.0, 270072773.0, 270072955.0, 270072968.0, 270072908.0, 270072931.0
200.0, 135.0, 158.0, 270072917.0, 270073117.0, 270073130.0, 270073052.0, 270073075.0
186.0, 122.0, 145.0, 270073091.0, 270073277.0, 270073292.0, 270073213.0, 270073236.0
184.0, 135.0, 158.0, 270073255.0, 270073439.0, 270073451.0, 270073390.0, 270073413.0
70.0, 133.0, 156.0, 270073383.0, 270073453.0, 270073458.0, 270073516.0, 270073539.0
189.0, 137.0, 160.0, 270073411.0, 270073600.0, 270073612.0, 270073548.0, 270073571.0
74.0, 138.0, 161.0, 270073539.0, 270073613.0, 270073619.0, 270073677.0, 270073700.0
191.0, 139.0, 162.0, 270073570.0, 270073761.0, 270073773.0, 270073709.0, 270073732.0
64.0, 141.0, 164.0, 270073711.0, 270073775.0, 270073780.0, 270073852.0, 270073875.0
178.0, 140.0, 163.0, 270073745.0, 270073923.0, 270073935.0, 270073885.0, 270073908.0
65.0, 141.0, 164.0, 270073871.0, 270073936.0, 270073942.0, 270074012.0, 270074035.0
181.0, 140.0, 163.0, 270073904.0, 270074085.0, 270074097.0, 270074044.0, 270074067.0
199.0, 141.0, 164.0, 270074047.0, 270074246.0, 270074258.0, 270074188.0, 270074211.0
192.0, 132.0, 155.0, 270074216.0, 270074408.0, 270074421.0, 270074348.0, 270074371.0
200.0, 139.0, 162.0, 270074369.0, 270074569.0, 270074582.0, 270074508.0, 270074531.0
69.0, 138.0, 161.0, 270074515.0, 270074584.0, 270074589.0, 270074653.0, 270074676.0
184.0, 138.0, 161.0, 270074546.0, 270074730.0, 270074743.0, 270074684.0, 270074707.0
69.0, 137.0, 160.0, 270074675.0, 270074744.0, 270074749.0, 270074812.0, 270074835.0
189.0, 141.0, 164.0, 270074703.0, 270074892.0, 270074905.0, 270074844.0, 270074867.0
62.0, 143.0, 166.0, 270074845.0, 270074907.0, 270074911.0, 270074988.0, 270075011.0
176.0, 144.0, 167.0, 270074877.0, 270075053.0, 270075064.0, 270075021.0, 270075044.0
55.0, 138.0, 161.0, 270075010.0, 270075065.0, 270075070.0, 270075148.0, 270075171.0
176.0, 142.0, 165.0, 270075038.0, 270075214.0, 270075222.0, 270075180.0, 270075203.0
55.0, 139.0, 162.0, 270075169.0, 270075224.0, 270075229.0, 270075308.0, 270075331.0
172.0, 138.0, 161.0, 270075203.0, 270075375.0, 270075384.0, 270075341.0, 270075364.0
73.0, 140.0, 163.0, 270075313.0, 270075386.0, 270075391.0, 270075453.0, 270075476.0
188.0, 136.0, 159.0, 270075348.0, 270075536.0, 270075547.0, 270075484.0, 270075507.0
81.0, 145.0, 168.0, 270075468.0, 270075549.0, 270075553.0, 270075613.0, 270075636.0
198.0, 144.0, 167.0, 270075500.0, 270075698.0, 270075709.0, 270075644.0, 270075667.0
66.0, 143.0, 166.0, 270075645.0, 270075711.0, 270075716.0, 270075788.0, 270075811.0
180.0, 141.0, 164.0, 270075679.0, 270075859.0, 270075872.0, 270075820.0, 270075843.0
70.0, 145.0, 168.0, 270075803.0, 270075873.0, 270075877.0, 270075948.0, 270075971.0
184.0, 143.0, 166.0, 270075837.0, 270076021.0, 270076033.0, 270075980.0, 270076003.0
69.0, 142.0, 165.0, 270075966.0, 270076035.0, 270076039.0, 270076108.0, 270076131.0
187.0, 145.0, 168.0, 270075996.0, 270076183.0, 270076195.0, 270076141.0, 270076164.0
201.0, 141.0, 164.0, 270076143.0, 270076344.0, 270076357.0, 270076284.0, 270076307.0
204.0, 143.0, 166.0, 270076301.0, 270076505.0, 270076516.0, 270076444.0, 270076467.0
191.0, 146.0, 169.0, 270076475.0, 270076666.0, 270076680.0, 270076621.0, 270076644.0
77.0, 145.0, 168.0, 270076604.0, 270076681.0, 270076686.0, 270076749.0, 270076772.0
189.0, 141.0, 164.0, 270076639.0, 270076828.0, 270076841.0, 270076780.0, 270076803.0
76.0, 142.0, 165.0, 270076766.0, 270076842.0, 270076847.0, 270076908.0, 270076931.0
187.0, 139.0, 162.0, 270076803.0, 270076990.0, 270077003.0, 270076942.0, 270076965.0
212.0, 145.0, 168.0, 270076940.0, 270077152.0, 270077164.0, 270077085.0, 270077108.0
214.0, 146.0, 169.0, 270077098.0, 270077312.0, 270077325.0, 270077244.0, 270077267.0
194.0, 140.0, 163.0, 270077280.0, 270077474.0, 270077486.0, 270077420.0, 270077443.0
82.0, 142.0, 165.0, 270077406.0, 270077488.0, 270077492.0, 270077548.0, 270077571.0
197.0, 142.0, 165.0, 270077438.0, 270077635.0, 270077648.0, 270077580.0, 270077603.0
198.0, 142.0, 165.0, 270077598.0, 270077796.0, 270077809.0, 270077740.0, 270077763.0
63.0, 136.0, 159.0, 270077748.0, 270077811.0, 270077815.0, 270077884.0, 270077907.0
178.0, 137.0, 160.0, 270077779.0, 270077957.0, 270077969.0, 270077916.0, 270077939.0
70.0, 143.0, 166.0, 270077901.0, 270077971.0, 270077975.0, 270078044.0, 270078067.0
189.0, 143.0, 166.0, 270077933.0, 270078122.0, 270078134.0, 270078076.0, 270078099.0
207.0, 142.0, 165.0, 270078079.0, 270078286.0, 270078298.0, 270078221.0, 270078244.0
63.0, 143.0, 166.0, 270078237.0, 270078300.0, 270078304.0, 270078380.0, 270078403.0
180.0, 143.0, 166.0, 270078270.0, 270078450.0, 270078461.0, 270078413.0, 270078436.0
67.0, 145.0, 168.0, 270078396.0, 270078463.0, 270078467.0, 270078541.0, 270078564.0
184.0, 144.0, 167.0, 270078429.0, 270078613.0, 270078625.0, 270078573.0, 270078596.0
195.0, 136.0, 159.0, 270078582.0, 270078777.0, 270078788.0, 270078718.0, 270078741.0
58.0, 144.0, 167.0, 270078732.0, 270078790.0, 270078794.0, 270078876.0, 270078899.0
177.0, 144.0, 167.0, 270078764.0, 270078941.0, 270078953.0, 270078908.0, 270078931.0
191.0, 138.0, 161.0, 270078914.0, 270079105.0, 270079117.0, 270079052.0, 270079075.0
198.0, 143.0, 166.0, 270079070.0, 270079268.0, 270079280.0, 270079213.0, 270079236.0
52.0, 142.0, 165.0, 270079230.0, 270079282.0, 270079287.0, 270079372.0, 270079395.0
155.0, 140.0, 163.0, 270079280.0, 270079435.0, 270079446.0, 270079420.0, 270079443.0
188.0, 142.0, 165.0, 270079406.0, 270079594.0, 270079607.0, 270079548.0, 270079571.0
190.0, 143.0, 166.0, 270079565.0, 270079755.0, 270079767.0, 270079708.0, 270079731.0
49.0, 133.0, 156.0, 270079719.0, 270079768.0, 270079772.0, 270079852.0, 270079875.0
172.0, 139.0, 162.0, 270079745.0, 270079917.0, 270079928.0, 270079884.0, 270079907.0
60.0, 142.0, 165.0, 270079870.0, 270079930.0, 270079934.0, 270080012.0, 270080035.0
177.0, 141.0, 164.0, 270079903.0, 270080080.0, 270080093.0, 270080044.0, 270080067.0
65.0, 144.0, 167.0, 270080029.0, 270080094.0, 270080099.0, 270080173.0, 270080196.0
166.0, 143.0, 166.0, 270080078.0, 270080244.0, 270080253.0, 270080221.0, 270080244.0
48.0, 142.0, 165.0, 270080206.0, 270080254.0, 270080258.0, 270080348.0, 270080371.0
171.0, 143.0, 166.0, 270080238.0, 270080409.0, 270080418.0, 270080381.0, 270080404.0
208.0, 144.0, 167.0, 270080365.0, 270080573.0, 270080585.0, 270080509.0, 270080532.0
75.0, 140.0, 163.0, 270080512.0, 270080587.0, 270080591.0, 270080652.0, 270080675.0
199.0, 145.0, 168.0, 270080539.0, 270080738.0, 270080751.0, 270080684.0, 270080707.0
202.0, 144.0, 167.0, 270080700.0, 270080902.0, 270080915.0, 270080844.0, 270080867.0
186.0, 140.0, 163.0, 270080881.0, 270081067.0, 270081080.0, 270081021.0, 270081044.0
194.0, 143.0, 166.0, 270081037.0, 270081231.0, 270081239.0, 270081180.0, 270081203.0
197.0, 144.0, 167.0, 270081197.0, 270081394.0, 270081404.0, 270081341.0, 270081364.0
65.0, 144.0, 167.0, 270081340.0, 270081405.0, 270081410.0, 270081484.0, 270081507.0
182.0, 144.0, 167.0, 270081373.0, 270081555.0, 270081567.0, 270081517.0, 270081540.0
69.0, 144.0, 167.0, 270081500.0, 270081569.0, 270081573.0, 270081644.0, 270081667.0
188.0, 145.0, 168.0, 270081531.0, 270081719.0, 270081730.0, 270081676.0, 270081699.0
69.0, 142.0, 165.0, 270081663.0, 270081732.0, 270081736.0, 270081805.0, 270081828.0
173.0, 142.0, 165.0, 270081710.0, 270081883.0, 270081895.0, 270081852.0, 270081875.0
56.0, 141.0, 164.0, 270081840.0, 270081896.0, 270081901.0, 270081981.0, 270082004.0
177.0, 143.0, 166.0, 270081870.0, 270082047.0, 270082058.0, 270082013.0, 270082036.0
54.0, 138.0, 161.0, 270082005.0, 270082059.0, 270082063.0, 270082143.0, 270082166.0
173.0, 135.0, 158.0, 270082039.0, 270082212.0, 270082223.0, 270082174.0, 270082197.0
201.0, 143.0, 166.0, 270082174.0, 270082375.0, 270082387.0, 270082317.0, 270082340.0
205.0, 142.0, 165.0, 270082334.0, 270082539.0, 270082551.0, 270082476.0, 270082499.0
187.0, 137.0, 160.0, 270082516.0, 270082703.0, 270082715.0, 270082653.0, 270082676.0
199.0, 145.0, 168.0, 270082668.0, 270082867.0, 270082880.0, 270082813.0, 270082836.0
198.0, 143.0, 166.0, 270082830.0, 270083028.0, 270083038.0, 270082973.0, 270082996.0
66.0, 143.0, 166.0, 270082973.0, 270083039.0, 270083044.0, 270083116.0, 270083139.0
184.0, 143.0, 166.0, 270083005.0, 270083189.0, 270083201.0, 270083148.0, 270083171.0
73.0, 148.0, 171.0, 270083129.0, 270083202.0, 270083206.0, 270083277.0, 270083300.0
190.0, 148.0, 171.0, 270083161.0, 270083351.0, 270083361.0, 270083309.0, 270083332.0
54.0, 143.0, 166.0, 270083309.0, 270083363.0, 270083367.0, 270083452.0, 270083475.0
173.0, 144.0, 167.0, 270083340.0, 270083513.0, 270083525.0, 270083484.0, 270083507.0
59.0, 145.0, 168.0, 270083467.0, 270083526.0, 270083530.0, 270083612.0, 270083635.0
176.0, 146.0, 169.0, 270083498.0, 270083674.0, 270083685.0, 270083644.0, 270083667.0
51.0, 139.0, 162.0, 270083635.0, 270083686.0, 270083691.0, 270083774.0, 270083797.0
167.0, 139.0, 162.0, 270083667.0, 270083834.0, 270083845.0, 270083806.0, 270083829.0
192.0, 145.0, 168.0, 270083803.0, 270083995.0, 270084008.0, 270083948.0, 270083971.0
188.0, 141.0, 164.0, 270083968.0, 270084156.0, 270084161.0, 270084109.0, 270084132.0
53.0, 142.0, 165.0, 270084110.0, 270084163.0, 270084167.0, 270084252.0, 270084275.0
175.0, 142.0, 165.0, 270084142.0, 270084317.0, 270084322.0, 270084284.0, 270084307.0
87.0, 144.0, 167.0, 270084236.0, 270084323.0, 270084328.0, 270084380.0, 270084403.0
209.0, 143.0, 166.0, 270084269.0, 270084478.0, 270084482.0, 270084412.0, 270084435.0
51.0, 141.0, 164.0, 270084432.0, 270084483.0, 270084488.0, 270084573.0, 270084596.0
175.0, 141.0, 164.0, 270084464.0, 270084639.0, 270084649.0, 270084605.0, 270084628.0
77.0, 143.0, 166.0, 270084573.0, 270084650.0, 270084654.0, 270084716.0, 270084739.0
196.0, 142.0, 165.0, 270084606.0, 270084802.0, 270084811.0, 270084748.0, 270084771.0
78.0, 142.0, 165.0, 270084735.0, 270084813.0, 270084817.0, 270084877.0, 270084900.0
201.0, 146.0, 169.0, 270084762.0, 270084963.0, 270084973.0, 270084908.0, 270084931.0
57.0, 135.0, 158.0, 270084917.0, 270084974.0, 270084978.0, 270085052.0, 270085075.0
182.0, 141.0, 164.0, 270084943.0, 270085125.0, 270085137.0, 270085084.0, 270085107.0
69.0, 143.0, 166.0, 270085069.0, 270085138.0, 270085143.0, 270085212.0, 270085235.0
184.0, 143.0, 166.0, 270085101.0, 270085285.0, 270085297.0, 270085244.0, 270085267.0
65.0, 140.0, 163.0, 270085233.0, 270085298.0, 270085303.0, 270085373.0, 270085396.0
185.0, 144.0, 167.0, 270085261.0, 270085446.0, 270085458.0, 270085405.0, 270085428.0
196.0, 139.0, 162.0, 270085411.0, 270085607.0, 270085618.0, 270085550.0, 270085573.0
205.0, 144.0, 167.0, 270085564.0, 270085769.0, 270085780.0, 270085708.0, 270085731.0
189.0, 144.0, 167.0, 270085740.0, 270085929.0, 270085940.0, 270085884.0, 270085907.0
76.0, 146.0, 169.0, 270085866.0, 270085942.0, 270085946.0, 270086012.0, 270086035.0
191.0, 145.0, 168.0, 270085899.0, 270086090.0, 270086100.0, 270086044.0, 270086067.0
71.0, 142.0, 165.0, 270086031.0, 270086102.0, 270086105.0, 270086173.0, 270086196.0
191.0, 143.0, 166.0, 270086061.0, 270086252.0, 270086263.0, 270086204.0, 270086227.0
207.0, 142.0, 165.0, 270086206.0, 270086413.0, 270086425.0, 270086348.0, 270086371.0
210.0, 145.0, 168.0, 270086364.0, 270086574.0, 270086586.0, 270086509.0, 270086532.0
196.0, 145.0, 168.0, 270086539.0, 270086735.0, 270086747.0, 270086684.0, 270086707.0
80.0, 143.0, 166.0, 270086669.0, 270086749.0, 270086753.0, 270086812.0, 270086835.0
195.0, 143.0, 166.0, 270086701.0, 270086896.0, 270086907.0, 270086844.0, 270086867.0
71.0, 135.0, 158.0, 270086837.0, 270086908.0, 270086913.0, 270086972.0, 270086995.0
190.0, 137.0, 160.0, 270086867.0, 270087057.0, 270087065.0, 270087004.0, 270087027.0
59.0, 142.0, 165.0, 270087007.0, 270087066.0, 270087070.0, 270087149.0, 270087172.0
179.0, 142.0, 165.0, 270087039.0, 270087218.0, 270087224.0, 270087181.0, 270087204.0
55.0, 138.0, 161.0, 270087170.0, 270087225.0, 270087229.0, 270087308.0, 270087331.0
183.0, 144.0, 167.0, 270087196.0, 270087379.0, 270087384.0, 270087340.0, 270087363.0
203.0, 147.0, 170.0, 270087337.0, 270087540.0, 270087545.0, 270087484.0, 270087507.0
79.0, 145.0, 168.0, 270087467.0, 270087546.0, 270087549.0, 270087612.0, 270087635.0
201.0, 144.0, 167.0, 270087500.0, 270087701.0, 270087707.0, 270087644.0, 270087667.0
74.0, 138.0, 161.0, 270087634.0, 270087708.0, 270087712.0, 270087772.0, 270087795.0
202.0, 144.0, 167.0, 270087660.0, 270087862.0, 270087868.0, 270087804.0, 270087827.0
65.0, 144.0, 167.0, 270087804.0, 270087869.0, 270087873.0, 270087948.0, 270087971.0
188.0, 145.0, 168.0, 270087835.0, 270088023.0, 270088029.0, 270087980.0, 270088003.0
64.0, 143.0, 166.0, 270087966.0, 270088030.0, 270088035.0, 270088109.0, 270088132.0
185.0, 141.0, 164.0, 270087999.0, 270088184.0, 270088190.0, 270088140.0, 270088163.0
98.0, 143.0, 166.0, 270088093.0, 270088191.0, 270088196.0, 270088236.0, 270088259.0
206.0, 144.0, 167.0, 270088140.0, 270088346.0, 270088350.0, 270088284.0, 270088307.0
114.0, 143.0, 166.0, 270088237.0, 270088351.0, 270088356.0, 270088380.0, 270088403.0
205.0, 143.0, 166.0, 270088301.0, 270088506.0, 270088512.0, 270088444.0, 270088467.0
208.0, 144.0, 167.0, 270088460.0, 270088668.0, 270088672.0, 270088604.0, 270088627.0
100.0, 143.0, 166.0, 270088573.0, 270088673.0, 270088678.0, 270088716.0, 270088739.0
74.0, 143.0, 166.0, 270088605.0, 270088679.0, 270088683.0, 270088748.0, 270088771.0
