time_ms,rtt_ms,min_rtt_ms,predicted_queue_bytes,bucket_size_bytes
10864106425,0.442505,0.137329,218.201,2400
10864107155,0.442505,0.137329,218.201,2400
10864107665,0.946045,0.137329,578.232,2400
10864108117,0.946045,0.137329,578.232,2400
10864108558,1.28174,0.137329,818.253,2400
10864108700,1.28174,0.137329,818.253,2400
10864109175,0.869751,0.137329,523.682,2400
10864110055,0.869751,0.137329,523.682,2400
10864110492,5.14221,0.137329,3578.49,2400
10864111275,5.14221,0.442505,3435.49,2400
10864111369,5.32532,0.442505,3569.34,2400
10864112038,5.32532,0.442505,3569.34,2400
10864112467,0.274658,0.274658,0,2400
10864113308,0.274658,0.274658,0,2400
10864113520,1.75476,0.274658,1081.95,2400
10864114550,0.610352,0.274658,245.392,2400
10864114794,0.610352,0.274658,245.392,2400
10864115132,1.00708,0.274658,535.4,2400
10864115733,1.00708,0.274658,535.4,2400
10864116085,4.0741,0.274658,3062.35,2400
10864116409,4.0741,0.274658,3062.35,2400
10864117102,1.61743,0.274658,1082.28,2400
10864117484,1.61743,0.274658,1082.28,2400
10864118559,4.85229,0.274658,3689.58,2400
10864118744,4.85229,0.274658,3689.58,2400
10864119638,1.64795,0.274658,1106.87,2400
10864120250,1.64795,0.274658,1101.38,2400
10864121023,1.11389,0.274658,673.065,2400
10864121543,1.11389,0.274658,688.171,2400
10864122337,1.17493,0.274658,738.22,2400
10864122998,78.8727,0.274658,64450.4,1200
10864123101,78.8727,0.274658,64450.4,1200
10864123748,78.8727,0.610352,64175.1,1200
10864124091,0.961304,0.610352,287.781,1200
10864124620,1.54114,0.610352,763.245,1200
10864124962,1.54114,0.961304,475.464,2400
10864125917,1.54114,0.961304,442.413,2400
10864125962,1.61743,0.961304,500.626,2400
10864127089,1.61743,0.961304,545.242,2400
10864127119,77.1637,0.961304,63324.2,1200
10864127926,77.1637,0.961304,63324.2,1200
10864128009,33.4625,0.961304,27008.5,1200
10864129057,1.12915,0.961304,139.481,1200
10864129210,1.12915,0.961304,139.481,1200
10864130007,0.305176,0.305176,0,1200
10864130747,0.305176,0.305176,0,1200
10864130919,0.946045,0.305176,532.562,1200
10864131914,0.473022,0.305176,139.481,1200
10864132283,0.473022,0.305176,139.481,1200
10864132913,1.89209,0.305176,1318.73,1200
10864134400,0.808716,0.305176,418.442,1200
10864135366,4.68445,0.305176,3639.18,1200
10864136503,1.23596,0.305176,773.483,1200
10864137984,0.0915527,0.0915527,0,1200
10864139422,0.549316,0.0915527,380.402,1200
10864140218,0.473022,0.0915527,317.001,2400
10864140633,0.473022,0.0915527,317.001,2400
10864141616,0.579834,0.0915527,410.645,2400
10864141905,0.579834,0.0915527,410.645,2400
10864142694,0.640869,0.0915527,461.975,2400
10864142789,0.640869,0.0915527,461.975,2400
10864143735,1.23596,0.0915527,962.448,2400
10864144166,1.23596,0.0915527,962.448,2400
10864144414,0.0915527,0.0915527,0,2400
10864145393,0.0915527,0.0915527,0,111.584
10864145546,1.5564,0.0915527,1234.86,1311.58
10864146078,1.5564,0.0915527,1234.86,1311.58
10864146215,1.44958,0.0915527,1144.82,2511.58
10864146896,1.44958,0.0915527,1144.82,3711.58
10864146927,101.364,0.0915527,85372.8,1200
10864147427,1.63269,0.0915527,1299.18,1200
10864147500,1.63269,0.0915527,1299.18,1200
10864148015,1.98364,0.0915527,1595.03,1200
10864148633,1.98364,0.0915527,1595.03,1200
10864149402,1.44958,0.0915527,1144.82,1200
10864149985,1.44958,0.0915527,1144.82,1200
10864150845,1.17493,0.0915527,913.284,1200
10864151413,1.17493,0.0915527,913.284,1200
10864152007,0.88501,0.0915527,668.884,1200
10864152235,0.88501,0.0915527,668.884,1200
10864152865,0.991821,0.0915527,758.926,2400
10864153644,1.00708,0.0915527,771.79,2400
10864154823,44.6472,0.0915527,37560.4,1200
10864155500,0.656128,0.656128,0,1200
10864156362,1.02234,0.656128,308.716,1200
10864157342,1.23596,0.656128,488.8,1200
10864158666,0.366211,0.366211,0,1200
10864159499,0.747681,0.366211,321.579,2400
10864160129,0.747681,0.366211,321.579,2400
10864160912,156.326,0.366211,117906,1200
10864161324,1.43433,0.366211,807.495,1200
10864161367,1.43433,0.366211,807.495,1200
10864162131,1.43433,0.366211,807.495,1200
10864162864,74.0509,0.366211,55705.6,1200
10864163630,74.0509,0.366211,55705.6,1200
10864164177,0.228882,0.228882,0,1200
10864164482,0.228882,0.228882,0,1200
10864164998,147.705,0.228882,111492,1200
10864165423,147.705,0.228882,111492,1200
10864166012,147.705,0.228882,111492,1200
10864166119,0.564575,0.228882,253.784,1200
10864167193,144.531,0.228882,109093,1200
10864167516,144.531,0.228882,109093,1200
10864167601,1.15967,0.228882,703.674,1200
10864168992,1.26648,0.228882,784.424,1200
10864170486,0.854492,0.228882,472.961,1200
10864171560,0.473022,0.228882,184.57,1200
10864172460,0.457764,0.228882,173.035,1200
10864173299,1.95312,0.228882,1303.53,1200
10864174127,1.58691,0.228882,1026.67,1200
10864175376,0.808716,0.457764,265.32,1200
10864176370,0.50354,0.457764,34.6069,1200
10864177493,1.63269,0.457764,888.245,1200
10864178421,1.51062,0.457764,795.959,1200
10864179871,0.671387,0.457764,161.499,1200
10864181368,0.762939,0.457764,230.713,1200
10864182208,117.233,0.457764,88282.3,1200
10864183471,0.198364,0.198364,0,1200
10864184398,0.473022,0.198364,207.642,2400
10864185438,0.473022,0.198364,207.642,2400
10864185745,0.473022,0.198364,207.642,2400
10864186695,0.473022,0.198364,193.909,2400
10864187221,55.8014,0.198364,39255.7,1200
10864187730,0.732422,0.198364,377.045,1200
10864188210,0.732422,0.198364,377.045,1200
10864188401,0.717163,0.198364,366.272,1200
10864189140,0.717163,0.198364,366.272,1200
10864189571,0.900269,0.198364,495.544,1200
10864190498,0.900269,0.198364,495.544,1200
10864191022,0.0762939,0.0762939,0,1200
10864191052,0.0762939,0.0762939,0,1200
10864191744,0.0762939,0.0762939,0,1200
10864192223,0.488281,0.0762939,290.863,1200
10864192497,0.488281,0.0762939,290.863,1200
10864193726,1.95312,0.0762939,1325.04,1200
10864194752,1.41907,0.0762939,947.998,2400
10864195071,1.41907,0.0762939,947.998,2400
10864195701,0.762939,0.0762939,484.772,2400
10864196419,0.762939,0.0762939,519.104,2400
10864196908,0.518799,0.0762939,334.534,2400
10864197385,0.518799,0.0762939,334.534,2400
10864198226,59.6008,0.0762939,45000.5,1200
10864198337,59.6008,0.0762939,45000.5,1200
10864198794,0.701904,0.0762939,472.961,1200
10864199430,0.411987,0.0762939,253.784,1200
10864199724,0.411987,0.0762939,253.784,1200
10864200498,0.411987,0.0762939,253.784,1200
10864200580,1.20544,0.0762939,853.638,1200
10864201587,1.20544,0.0762939,853.638,1200
10864202059,0.930786,0.411987,392.212,1200
10864203025,0.930786,0.411987,392.212,1200
10864203108,0.747681,0.411987,253.784,1200
10864203664,0.411987,0.411987,0,1200
10864204381,4.30298,0.411987,2941.59,1200
10864205058,0.686646,0.411987,207.642,1200
10864205984,1.14441,0.411987,553.711,1200
10864206735,4.89807,0.411987,3391.48,1200
10864207596,0.152588,0.152588,0,1200
10864208149,0.930786,0.152588,588.318,1200
10864209075,75.2258,0.152588,56755.4,1200
10864209921,1.05286,0.152588,680.603,1200
10864211218,1.92261,0.152588,1338.13,1200
10864212093,1.20544,0.152588,795.959,1200
10864213178,1.14441,0.152588,749.817,1200
10864214291,1.37329,0.152588,922.852,1200
10864215587,1.38855,0.152588,934.387,1200
10864216309,1.67847,0.152588,1153.56,1200
10864217555,1.51062,0.152588,1026.67,1200
10864218589,0.411987,0.411987,0,1200
10864219611,0.427246,0.411987,11.5356,1200
10864221020,0.595093,0.411987,138.428,1200
10864221669,1.41907,0.411987,761.353,1200
10864222533,5.02014,0.411987,3483.76,1200
10864223323,4.776,0.411987,3299.19,1200
10864224042,0.747681,0.411987,253.784,1200
10864224997,0.747681,0.411987,253.784,1200
10864227176,0.137329,0.137329,0,1200
10864227915,1.96838,0.137329,1384.28,1200
10864228780,1.09863,0.137329,726.746,1200
10864229640,0.518799,0.137329,288.391,1200
10864230251,0.167847,0.137329,23.0713,1200
10864231495,0.50354,0.137329,276.855,1200
10864232725,2.54822,0.137329,1822.63,1200
10864233506,2.97546,0.137329,2145.63,1200
10864234615,2.31934,0.137329,1649.6,1200
10864236097,1.15967,0.137329,772.888,1200
10864237212,1.78528,0.167847,1222.78,1200
10864238716,0.610352,0.167847,334.534,1200
10864239316,1.32751,0.167847,876.709,1200
10864240683,1.0376,0.50354,403.748,1200
10864242163,121.613,0.610352,91477.7,1200
10864242672,1.12915,0.610352,392.212,1200
10864244159,67.6575,0.610352,50687.6,1200
10864245589,0.350952,0.350952,0,1200
10864246721,1.77002,0.350952,1072.81,1200
10864248258,120.3,0.350952,90681.7,1200
10864249546,0.701904,0.350952,265.32,1200
10864250175,1.40381,0.350952,795.959,1200
10864250961,75.8362,0.350952,57066.8,1200
10864252388,1.28174,0.350952,703.674,1200
10864253496,0.869751,0.350952,392.212,1200
10864254823,3.44849,0.350952,2341.74,1200
10864255761,1.26648,0.701904,426.819,1200
10864256879,0.427246,0.427246,0,1200
10864257474,1.12915,0.427246,530.64,1200
10864258225,0.991821,0.427246,426.819,1200
10864259280,0.869751,0.427246,334.534,1200
10864259931,1.67847,0.427246,945.923,2400
10864260668,1.67847,0.427246,945.923,2400
10864260907,106.125,0.427246,83289.7,1200
10864261613,106.125,0.427246,83289.7,1200
10864261798,2.79236,0.427246,1863.71,1200
10864262605,2.79236,0.427246,1863.71,1200
10864263078,1.19019,0.427246,601.196,1200
10864263370,1.19019,0.427246,601.196,2400
10864263998,1.19019,0.427246,601.196,2400
10864686720,77.8503,77.8503,0,12000
10864687425,77.8503,77.8503,0,12000
10864687738,0.564575,0.564575,0,12000
10864688112,0.564575,0.564575,0,12000
10864688661,1.06812,0.564575,62.9425,12000
10864688769,1.06812,0.564575,62.9425,12000
10864689488,0.579834,0.564575,1.90735,12000
10864689706,0.579834,0.564575,1.90735,12000
10864690113,0.930786,0.564575,45.7764,12000
10864690862,0.930786,0.564575,295.166,12000
10864690879,0.839233,0.564575,221.375,12000
10864691409,0.839233,0.564575,221.375,12000
10864692003,0.839233,0.564575,221.375,12000
10864692301,1.2207,0.564575,528.839,12000
10864692628,1.2207,0.564575,528.839,12000
10864693676,1.44958,0.564575,713.318,12000
10864693910,1.44958,0.564575,713.318,12000
10864694754,0.732422,0.564575,135.284,12000
10864695035,0.732422,0.564575,135.284,12000
10864695753,0.579834,0.564575,12.2986,12000
10864696036,0.579834,0.564575,12.2986,12000
10864697035,0.823975,0.564575,209.076,12000
10864697300,0.823975,0.564575,209.076,12000
10864698379,0.823975,0.579834,196.777,12000
10864698535,0.717163,0.579834,110.687,12000
10864699237,0.0762939,0.0762939,0,12000
10864699738,0.0762939,0.0762939,0,12000
10864700191,0.62561,0.0762939,442.749,12000
10864701144,0.62561,0.0762939,463.074,12000
10864701409,1.2207,0.0762939,964.737,12000
10864701785,1.2207,0.0762939,964.737,12000
10864702176,1.41907,0.0762939,1131.96,12000
10864703004,0.701904,0.0762939,527.39,12000
10864703238,0.701904,0.0762939,527.39,12000
10864703707,0.442505,0.0762939,308.716,12000
10864704207,0.442505,0.0762939,308.716,12000
10864704910,0.564575,0.0762939,411.621,12000
10864704941,0.564575,0.0762939,411.621,12000
10864705644,0.564575,0.0762939,411.621,12000
10864706332,7.90405,0.0762939,6598.8,12000
10864706550,7.90405,0.0762939,6598.8,12000
10864707582,1.12915,0.0762939,887.558,12000
10864707739,1.12915,0.0762939,887.558,12000
10864708677,1.12915,0.0762939,887.558,6000
10864708855,90.5304,0.0762939,76252.8,1200
10864709160,90.5304,0.0762939,76252.8,1200
10864710160,1.20544,0.442505,643.158,2400
10864710301,1.20544,0.442505,643.158,2400
10864711175,1.20544,0.442505,643.158,2400
10864711660,0.839233,0.442505,315.796,2400
10864711723,0.839233,0.442505,315.796,2400
10864712190,0.12207,0.12207,0,2400
10864712708,0.167847,0.12207,36.438,2400
10864713129,0.167847,0.12207,36.438,2400
10864713270,0.640869,0.12207,412.964,2400
10864714035,0.366211,0.12207,194.336,2400
10864714254,0.366211,0.12207,194.336,2400
10928600719,0.991821,0.991821,0,12000
10928600813,0.991821,0.991821,0,12000
10928601610,0.991821,0.991821,0,12000
10928601657,0.808716,0.808716,0,12000
10928602516,0.808716,0.808716,0,12000
10928602939,0.488281,0.488281,0,12000
10928603579,0.488281,0.488281,0,12000
10928603954,0.289917,0.289917,0,12000
10928604719,0.289917,0.289917,0,12000
10928605281,0.0762939,0.0762939,0,12000
10928605344,0.0762939,0.0762939,0,12000
10928606439,0.106812,0.0762939,3.8147,12000
10928606829,0.106812,0.0762939,3.96729,12000
10928606970,0.762939,0.0762939,89.2639,12000
10928608032,1.11389,0.0762939,142.151,12000
10928608626,1.51062,0.0762939,199.371,12000
10928609564,1.43433,0.0762939,199.631,12000
10928610563,0.610352,0.0762939,84.3811,12000
10928611094,0.793457,0.0762939,113.312,6000
10928612001,0.778198,0.0762939,120.026,7200
10928613391,1.26648,0.0762939,220.184,3600
10928614751,1.05286,0.0762939,208.984,2400
10928615392,0.793457,0.106812,146.942,2400
10928616782,1.12915,0.106812,237.183,3600
10928618283,1.00708,0.610352,92.041,3600
10928619110,0.946045,0.610352,77.8809,3600
10928619720,1.12915,0.610352,120.361,3600
10929226684,1.20544,1.20544,0,12000
10929227496,1.20544,1.20544,0,12000
10929228122,0.808716,0.808716,0,12000
10929228559,0.808716,0.808716,0,12000
10929229184,1.2207,0.808716,36.2549,12000
10929229403,1.2207,0.808716,36.2549,12000
10929230029,1.2207,0.808716,36.2549,12000
10929230418,1.12915,0.808716,28.1982,12000
10929231216,1.12915,0.808716,28.1982,12000
10929231434,0.946045,0.808716,12.085,12000
10929232059,0.946045,0.808716,12.085,12000
10929232512,0.396729,0.396729,0,12000
10929232686,0.396729,0.396729,0,12000
10929233528,0.396729,0.396729,0,12000
10929233731,0.976562,0.396729,488.8,12000
10929234497,0.976562,0.396729,488.8,12000
10929235059,0.976562,0.396729,488.8,12000
10929235184,0.976562,0.396729,488.8,12000
10929236356,1.41907,0.396729,861.832,12000
10929236528,1.41907,0.396729,861.832,12000
10929237575,0.701904,0.396729,257.263,12000
10929237841,0.701904,0.396729,257.263,12000
10929238185,0.854492,0.396729,385.895,12000
10929238606,0.854492,0.396729,385.895,13200
10929238810,0.335693,0.335693,0,13200
10929239466,0.335693,0.335693,0,13200
10929240216,1.40381,0.335693,900.421,13200
10929240764,1.40381,0.335693,900.421,13200
10929241513,0.442505,0.335693,90.0421,13200
10929241543,0.442505,0.335693,90.0421,13200
10929242731,0.442505,0.335693,90.0421,13200
10929242748,0.717163,0.335693,321.579,13200
10929243997,0.259399,0.259399,0,14400
10929244169,0.259399,0.259399,0,15600
10929244809,0.259399,0.259399,0,15600
10929245029,0.152588,0.152588,0,15600
10929245653,0.152588,0.152588,0,16800
10929245810,1.297,0.152588,964.737,16800
10929246715,1.08337,0.152588,784.653,18000
10929247075,1.08337,0.152588,784.653,19200
10929247654,1.08337,0.152588,784.653,20400
10929248216,0.991821,0.152588,707.474,20400
10929248512,0.991821,0.152588,707.474,20400
10929248873,1.19019,0.152588,874.695,21600
10929249356,1.19019,0.152588,874.695,22800
10929249747,0.610352,0.152588,385.895,24000
10929250466,0.747681,0.152588,501.663,25200
10929250841,0.747681,0.152588,501.663,25200
10929251841,0.747681,0.152588,536.774,25200
10929251904,0.152588,0.152588,0,26400
10929252497,0.915527,0.152588,688.171,27600
10929252747,0.915527,0.152588,725.555,27600
10929253622,0.915527,0.152588,725.555,28800
10929253764,0.305176,0.152588,145.111,30000
10929546191,0.656128,0.656128,0,6000
10929546284,0.656128,0.656128,0,3000
10929546706,0.656128,0.656128,0,1500
10929547081,0.656128,0.656128,0,1500
10929547504,0.976562,0.656128,32.0435,2700
10929547660,0.976562,0.656128,32.0435,2700
10929548300,0.976562,0.656128,32.0435,1950
10929548675,1.35803,0.656128,75.8057,1950
10929549675,1.35803,0.656128,75.8057,1950
10929549955,0.976562,0.656128,38.4521,1950
10929550785,0.976562,0.656128,40.0543,1950
10929550909,0.976562,0.656128,40.0543,1950
10929551252,0.595093,0.595093,0,1950
10929551831,0.595093,0.595093,0,1200
10929551862,0.518799,0.518799,0,2400
10929552409,1.09863,0.518799,77.6978,1800
10929553582,1.19019,0.518799,97.3511,1800
10929554847,0.396729,0.396729,0,1800
10929555815,0.396729,0.396729,0,1800
10929555909,1.2207,0.396729,130.188,3000
10929556582,0.961304,0.396729,89.2029,3000
10929557769,1.09863,0.396729,110.901,3000
10929558581,1.09863,0.396729,110.901,3000
10929558878,1.14441,0.396729,118.134,3000
10929559565,0.961304,0.396729,89.2029,3000
10929560582,0.961304,0.396729,183.487,3000
10929561082,0.50354,0.396729,34.7137,3000
10929561223,0.50354,0.396729,34.7137,4200
10929561957,0.396729,0.396729,0,4200
10929562253,0.396729,0.396729,0,4200
10929562411,0.396729,0.396729,0,4200
10929562956,0.396729,0.396729,0,4200
10929563018,0.289917,0.289917,0,4200
10929563582,0.289917,0.289917,0,4200
10929564378,0.289917,0.289917,0,4200
10929564534,0.427246,0.289917,41.6107,4200
10929565191,0.427246,0.289917,41.6107,4200
10929565300,0.106812,0.106812,0,4200
10929567050,0.0915527,0.0915527,0,4200
10929567847,0.0915527,0.0915527,0,4200
10929567957,0.335693,0.0915527,95.2148,4200
10929568425,0.335693,0.0915527,95.2148,4200
10929568800,0.335693,0.0915527,95.2148,4200
10929569097,0.717163,0.0915527,243.988,4200
10929569332,0.717163,0.0915527,243.988,4200
10929570175,0.839233,0.0915527,291.595,4200
10929570191,0.839233,0.0915527,291.595,4200
10929570707,0.839233,0.0915527,291.595,4200
10929571253,0.839233,0.0915527,291.595,4200
10929571518,0.396729,0.0915527,153.809,4200
10929572769,0.396729,0.0915527,153.809,4200
10929572956,0.457764,0.0915527,184.57,5400
10929573519,0.457764,0.0915527,190.796,6600
10929573753,0.137329,0.0915527,23.8495,6600
10929574550,0.0457764,0.0457764,0,62.1582
10929575019,0.0457764,0.0457764,0,62.1582
10929575425,0.0457764,0.0457764,0,62.1582
10929576019,0.518799,0.0457764,268.677,1262.16
10929576128,0.518799,0.0457764,268.677,1231.08
10929576597,0.335693,0.0457764,178.009,1200
10929576847,0.335693,0.0457764,178.009,1200
10929577769,0.88501,0.0457764,542.984,1200
10929578034,0.88501,0.0457764,542.984,1200
10929578503,0.518799,0.0457764,306.046,2400
10929579222,0.595093,0.0457764,374.634,3600
10929580457,1.11389,0.0457764,779.724,4800
10929580582,1.11389,0.0457764,797.882,4800
10930664836,1.35803,1.35803,0,12000
10930666164,0.50354,0.50354,0,12000
10930667023,0.839233,0.50354,32.2266,12000
10930667976,0.595093,0.50354,9.33838,12000
10930669257,0.671387,0.50354,18.4631,12000
10930670039,0.823975,0.50354,37.8113,12000
10930671210,0.335693,0.335693,0,12000
10930672523,1.02234,0.335693,93.3838,12000
10930674195,0.411987,0.335693,11.5204,12000
10930675335,0.762939,0.335693,69.6411,12000
10930676368,0.198364,0.198364,0,12000
10930677367,0.152588,0.152588,0,12000
10930678429,0.900269,0.152588,153.275,6000
10930679664,1.31226,0.152588,257.446,6000
10930681085,0.747681,0.152588,142.227,6000
10930681633,0.839233,0.152588,164.108,6000
10930682867,0.701904,0.152588,131.287,6000
10930683712,0.38147,0.152588,54.7028,6000
10930685054,0.610352,0.152588,109.406,6000
10930686195,0.610352,0.152588,224.304,6000
10930686243,0.50354,0.152588,171.967,6000
10930687367,1.2207,0.152588,741.272,6000
10930687617,1.2207,0.38147,582.428,6000
10930688133,0.244141,0.244141,0,6000
10930688757,0.244141,0.244141,0,6000
10930689305,1.2207,0.244141,677.734,6000
10930689493,1.2207,0.244141,677.734,6000
10930690507,0.701904,0.244141,317.688,7200
10930690930,0.701904,0.244141,317.688,8400
10930691368,1.69373,0.244141,1006.01,9600
10930691805,1.69373,0.244141,1030.65,10800
10930692602,1.8158,0.244141,1117.45,12000
10930693133,1.8158,0.244141,1181.88,13200
10930693289,1.2207,0.244141,734.375,14400
10930694009,1.19019,0.244141,739.807,15600
10930694430,1.19019,0.244141,739.807,16800
10930695150,1.2207,0.244141,783.203,18000
10930695493,1.2207,0.244141,783.203,18000
10930695992,0.457764,0.244141,176.453,18000
10930696665,0.457764,0.244141,176.453,18000
10930697414,0.457764,0.244141,180.084,18000
10930697430,0.778198,0.244141,450.211,18000
10930698461,0.778198,0.244141,450.211,18000
10930698961,0.793457,0.457764,282.99,18000
10939441970,0.701904,0.701904,0,12000
10939442392,0.701904,0.701904,0,12000
10939443455,1.31226,0.701904,364.99,12000
10939443704,1.31226,0.701904,364.99,12000
10939444549,0.427246,0.427246,0,12000
10939444829,0.427246,0.427246,0,12000
10939445533,0.701904,0.427246,164.246,12000
10939446096,0.701904,0.427246,164.246,12000
10939446330,0.946045,0.427246,310.242,12000
10939446673,0.946045,0.427246,310.242,12000
10939447315,0.946045,0.427246,437.347,12000
10939447455,1.31226,0.427246,746.063,12000
10939447907,1.31226,0.427246,746.063,12000
10939448282,1.06812,0.427246,540.253,12000
10939449361,1.06812,0.427246,540.253,12000
10939449611,1.17493,0.427246,630.295,12000
10939449986,1.17493,0.427246,630.295,12000
10939450751,0.167847,0.167847,0,12000
10939451267,0.167847,0.167847,0,12000
10939452158,0.167847,0.167847,0,12000
10939452204,0.366211,0.167847,149.963,12000
10939453080,1.46484,0.167847,980.53,13200
10939453377,1.46484,0.167847,980.53,13200
10939453830,1.52588,0.167847,1026.67,13200
10939454627,1.52588,0.167847,1026.67,13200
10939454783,1.19019,0.167847,772.888,13200
10939455346,1.19019,0.167847,772.888,13200
10939455548,0.793457,0.167847,472.961,13200
10939456220,0.198364,0.167847,23.0713,13200
10939456581,0.198364,0.167847,23.0713,13200
10939457501,0.0152588,0.0152588,0,14400
10939457814,0.0152588,0.0152588,0,14400
10939458439,0.0152588,0.0152588,0,15600
10939458471,0.335693,0.0152588,270.126,15600
10939459330,0.335693,0.0152588,270.126,15600
10939814963,0.50354,0.50354,0,12000
10939815791,0.50354,0.50354,0,12000
10939816275,0.762939,0.50354,23.8647,12000
10939817182,0.762939,0.50354,25.6805,12000
10939817244,1.09863,0.50354,58.9142,12000
10939818182,1.34277,0.50354,88.9587,12000
10939818259,1.34277,0.50354,88.9587,12000
10939819119,0.717163,0.50354,24.353,12000
10939819244,0.717163,0.50354,24.353,12000
10939820494,0.778198,0.50354,33.783,12000
10939820619,0.778198,0.50354,33.783,12000
10939821464,1.49536,0.50354,131.912,12000
10939822979,0.350952,0.350952,0,12000
10939824292,0.839233,0.350952,70.3125,12000
10939825541,0.808716,0.350952,70.0378,12000
10939827760,0.778198,0.350952,76.4771,12000
10939828041,0.778198,0.350952,82.0312,12000
10939828557,0.778198,0.350952,82.0312,12000
10939829040,0.518799,0.350952,34.4086,13200
10939829541,0.518799,0.350952,34.4086,6600
10939830401,0.518799,0.350952,37.262,3300
10939830494,0.808716,0.350952,101.624,3300
10939831073,0.808716,0.350952,109.863,3300
10939831963,0.717163,0.350952,88.623,3300
10939832182,0.717163,0.350952,88.623,3300
10939832932,0.717163,0.350952,88.623,3300
10939833432,1.12915,0.518799,147.705,3300
10939833588,1.12915,0.518799,147.705,3300
10939834119,1.12915,0.518799,147.705,3300
10939834292,0.808716,0.518799,70.1599,3300
10939835370,0.808716,0.518799,70.1599,3300
10939835510,0.930786,0.518799,99.7009,3300
10939836869,2.54822,0.518799,491.119,3300
10939837604,2.54822,0.518799,635.208,3300
10939837823,2.74658,0.518799,697.296,3300
10939838293,2.74658,0.518799,697.296,3300
10939839025,0.152588,0.152588,0,3300
10939839245,0.152588,0.152588,0,3300
10939839994,0.534058,0.152588,119.4,3300
10939840213,0.534058,0.152588,119.4,3300
10939840668,1.44958,0.152588,405.96,4500
10940059606,0.88501,0.88501,0,12000
10940060012,0.88501,0.88501,0,12000
10940060168,0.88501,0.88501,0,12000
10940060278,0.610352,0.610352,0,12000
10940061514,0.610352,0.610352,0,12000
10940061731,0.976562,0.610352,52.002,12000
10940062091,0.976562,0.610352,52.002,12000
10940063091,1.25122,0.610352,94.8486,12000
10940063340,1.25122,0.610352,94.8486,12000
10940064138,1.25122,0.610352,97.4121,12000
10940064170,1.19019,0.610352,88.1348,12000
10940065091,1.19019,0.610352,401.245,12000
10940065123,0.976562,0.610352,253.418,12000
10940065935,0.976562,0.610352,308.716,12000
10940066512,0.976562,0.610352,308.716,12000
10940066606,0.915527,0.610352,257.263,12000
10940067060,0.915527,0.610352,257.263,12000
10940067668,0.732422,0.610352,102.905,12000
10940068341,0.732422,0.610352,102.905,12000
10940068966,0.534058,0.534058,0,12000
10940069309,0.534058,0.534058,0,12000
10940069606,0.946045,0.534058,347.305,12000
10940070231,0.946045,0.534058,347.305,12000
10940070512,0.289917,0.289917,0,12000
10940071060,0.427246,0.289917,115.768,12000
10940071591,0.427246,0.289917,115.768,12000
10940072028,1.0376,0.289917,630.295,12000
10940072638,1.0376,0.289917,630.295,13200
10940073357,1.0376,0.289917,630.295,13200
10940073372,0.518799,0.289917,192.947,13200
10940073481,0.518799,0.289917,192.947,13200
10940073998,1.14441,0.289917,720.337,13200
10940074715,1.14441,0.289917,720.337,13200
10940075293,0.167847,0.167847,0,13200
10940075841,0.167847,0.167847,0,13200
10940076091,0.167847,0.167847,0,13200
10940076231,1.35803,0.167847,1003.33,14400
10940076388,1.35803,0.167847,1003.33,14400
10940077231,1.35803,0.167847,1003.33,14400
10940077340,0.823975,0.167847,553.116,14400
10940077981,0.823975,0.167847,553.116,14400
10940078684,0.595093,0.167847,360.168,14400
10940079310,0.595093,0.167847,360.168,14400
10940079856,0.595093,0.167847,360.168,14400
10940080169,0.823975,0.167847,553.116,14400
10940080543,0.823975,0.167847,553.116,14400
10940080778,0.656128,0.167847,411.621,14400
10940081403,0.656128,0.167847,411.621,14400
10940081543,0.671387,0.167847,424.484,14400
10940081638,0.671387,0.167847,424.484,15600
10940082090,0.839233,0.167847,565.979,15600
10940082730,0.839233,0.167847,565.979,15600
10940083044,0.640869,0.167847,398.758,15600
10940083434,0.640869,0.167847,398.758,15600
10940084092,0.640869,0.167847,398.758,15600
10940084293,1.06812,0.167847,758.926,16800
10940084653,1.06812,0.167847,758.926,16800
10940084919,1.06812,0.167847,680.603,16800
10940085137,1.23596,0.167847,807.495,16800
10940085466,1.23596,0.167847,807.495,16800
10940086574,0.473022,0.473022,0,18000
10940086622,0.473022,0.473022,0,18000
10940087340,0.305176,0.305176,0,19200
10940087919,0.305176,0.305176,0,19200
10940088653,1.00708,0.305176,591.705,19200
10940088918,1.00708,0.305176,591.705,19200
10940089091,1.00708,0.305176,591.705,20400
10940269717,0.442505,0.442505,0,12000
10940270748,0.0915527,0.0915527,0,12000
10940271702,0.335693,0.0915527,23.4375,12000
10940272842,1.297,0.0915527,125.366,12000
10940273592,0.518799,0.0915527,47.8516,12000
10940274327,0.62561,0.0915527,64.621,12000
10940275608,0.854492,0.0915527,96.8933,12000
10940276421,0.152588,0.0915527,7.87354,12000
10940277389,1.12915,0.0915527,142.151,12000
10940278685,0.366211,0.0915527,40.3748,12000
10940280201,0.38147,0.0915527,49.8657,12000
10940280983,0.366211,0.152588,36.7432,12000
10940281905,0.640869,0.152588,90.332,12000
10940282623,0.350952,0.152588,39.6729,6000
10940283498,0.62561,0.152588,102.173,3000
10940284483,0.488281,0.152588,78.2166,3000
10940285843,0.671387,0.152588,120.88,3000
10940287202,0.854492,0.350952,117.325,4200
10940287905,0.88501,0.350952,124.435,4200
10940288891,0.930786,0.350952,135.101,4200
10940289873,0.930786,0.350952,223.236,4200
10940290328,1.19019,0.350952,323.105,4200
10940290624,1.19019,0.350952,323.105,4200
